ID,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
26,0.0230398803521737,0.1007607987973594,0.0600204539794167,0.7940556468862643,0.1265696575081319,0.6884746020558739,0.1214119680058079,0.0578331080913966,0.2864263966474225,0.0745909659343525
27,0.0077240081898551,0.0567154754280979,0.0321262166533079,0.0173739063744879,0.0142237652903879,2.177532289709132,0.013106475873279,0.0245033345571909,0.0034959212642404,0.0338339597873201
28,0.0189876361089616,0.094972853364134,0.017561096289467,0.3043580906984435,0.0133741057053221,0.0243746393761173,0.0108511671664289,0.0145767012881305,0.0083367216864842,0.0652607190348718
29,0.0270972569467474,0.0944795712997844,0.033891281199215,0.3720292987842559,0.0080997830857833,0.1389037977322803,0.011001389119485,0.0107417899861656,0.0455030664405255,0.0656942618987742
30,0.1301853035709271,0.1240401539720199,0.0827006023307722,0.0432546408689095,0.0190885760092862,0.1733565183357202,0.0412594026803479,0.301134696434853,0.0265259895821343,0.0985826937611492
31,0.0258789812012608,0.2147999594878721,0.1431276713253856,1.5889719454704765,0.060048670213211,0.0228195137978107,0.0083101015710096,0.1506345035749444,0.3691149480035363,0.1139056201735585
32,0.0175491992029335,0.1287153881739375,0.100548848756046,1.2278886215195972,0.2235589646598005,0.1680616723396158,0.0132895678808233,0.0241069631310136,0.2608744816532833,0.0761026236613034
33,0.0414085525824546,0.1634601370027823,0.1488746316160932,0.0624590110879954,0.0148817073969007,0.0158834957918659,0.0136631490693179,0.023240321796872,0.0331054341757606,0.1096849606959623
34,0.0071791483367476,0.1019955092702123,0.0273587017279742,0.0202810870674884,0.0193361979647126,2.576807413807626,0.0425768461134925,0.0699561990049159,0.0034959212642404,0.0837987396333702
35,0.0158900579824901,0.0539035605225683,0.0371209059801576,0.0207583018769956,0.0334302248027786,0.988549982875054,0.0255598180559337,0.2130021218617156,0.0073183235798039,0.0561912090814659
36,0.004908871794926,0.0398510944566238,0.0269499719568221,0.2510873297930093,0.0216636009265764,0.1472567272075027,0.0358129341209755,0.0363781056375199,0.010281508230784,0.0410364767811771
37,0.0315893224158415,0.0829838933576883,0.0315216402948526,0.0850247879485696,0.0175844387311874,0.0735606845636427,0.0147106178893149,0.4008223333184258,0.0061920878022845,0.0742345691577285
38,0.0314767403231442,0.1995451752372802,0.0365154157468742,0.0160583545645213,0.0073833804086056,0.0177212085044518,-0.006312870123476,0.048139035105957,0.0034959212642404,0.1554967756272746
39,0.0094247728282269,0.0632946992407343,0.0917376873392304,0.1393666308346301,0.0298730165391592,-0.082138942997619,0.0318704487928431,0.0091236502056898,0.0042646751970294,0.1103784797813788
40,0.011398243133756,0.2715726453462328,0.2863254823012203,0.2256811650719474,0.0409882969688323,0.0406268233681546,0.0958187839019879,0.0145192832868969,0.0406998727810985,0.2621831414506815
41,0.0145263637075757,-0.0257057675341478,0.0256015116308508,0.0160583545645213,0.0109340148025582,0.7957805213162716,0.0159005843427444,0.0335990846805697,0.0055949915839135,0.0326208046170578
42,0.0093487638676222,0.0755697481210545,0.0409254280082341,0.170403849626965,0.0284674530775864,0.0215576810231939,0.0119998884410882,0.0112585532923884,0.026795254695409,0.039137716594145
43,0.0076570541293974,0.0534007219907798,0.0297644501977293,0.0180717100580669,0.0454373944878464,0.4364083952176659,0.0175538432987804,0.0524156936452681,0.0044163244309145,0.0330406082865594
44,0.0320170028442433,0.0846996237088816,0.0513819362811437,0.0160583545645213,0.0283478974486607,0.1565352766891808,0.0681622785373218,0.198037987881359,0.0034959212642404,0.0547826809559993
45,0.0089775175345337,0.0455555916010872,0.0256015116308508,0.0853462706060245,0.0192263857846276,0.2407933267758269,0.1018763195559911,0.0156774412907151,0.0164057908649026,0.02562212188774
46,0.0108650550116933,0.0976481715678003,0.1197661170724705,0.1193469378983,0.0260632503373957,0.1134796182094649,0.1220962885157806,0.0147161180220035,0.0479941664087362,0.1238055735883464
47,0.0267167865202125,0.1017341980643942,0.0549766421161284,0.0461203656583539,0.0158426526370335,0.0494891236820765,0.0081399799004807,0.1710357807795998,0.0113942820124264,0.0473652803119549
48,0.0460056841818939,0.0779916541872702,0.024620902898062,0.0979493798137273,0.0133741057053221,0.139117707491903,0.0221443170783656,0.0196929317470829,0.0101169990956093,0.058645976132415
49,0.019215990538926,0.0786731709150656,0.0570013586827945,0.1611512632540698,0.0141298224729734,0.0446554612325487,0.0580753265272741,0.0137594917768336,0.012382577896298,0.0342990707575737
50,0.0073452994272727,0.0960848556709171,0.0609161254240125,0.4332107784126865,0.0169019422596191,0.0218830455495551,0.0030252578432179,0.0107417899861656,0.0248926341835811,0.0601428849985169
51,0.0097899880800312,0.1705932942701301,0.1004634585831472,0.2373589978038954,0.0845270664498387,0.1728723312488798,0.0316794381027376,0.0841963230786103,0.0929931002318169,0.1547020813753662
52,0.0089046112423446,0.0248309894572,0.0467792475090055,0.1286357199884524,0.0275112171724979,-0.0220593120239866,0.0346651171356069,0.0147085623329229,0.0051006182328108,0.0337597059768669
53,0.0663627103365641,0.0982958505168992,0.0693514640722815,0.0173739063744879,0.0128786183495682,0.0585705446363933,-0.004316671868758,1.2872578007699458,0.0039020181864741,0.0968238423482618
54,0.013898485236298,0.1261872650065916,0.1263665194990272,0.6086294584225844,0.0953965985285448,0.1728307302991086,0.0760982880711481,0.0602407858831765,0.6768962848871722,0.0997328617885288
55,0.0493835981122017,0.133249155576487,0.0762163091847133,0.0432546408689095,0.0166909047735786,0.1937913197588275,0.0151200560992324,0.0107417899861656,0.0058449766655228,0.1436841087305439
56,0.004908871794926,0.0735054753596371,0.0256015116308508,0.2261992688533073,0.0128313234611891,0.3661900775231404,0.0972470924555786,0.0256185118641195,0.0081174700997705,0.0553618989432508
57,0.0091378875384023,0.0214284590123897,0.0320285458717653,0.0160583545645213,0.0136490605332999,1.326407543915491,0.0464644247898619,0.0169097475308416,0.0034959212642404,0.0211536569985256
58,0.0080852302214978,0.0889301241507914,0.0526125121239265,0.0380323580308332,0.0262548191010433,0.3832022947907605,0.0374849172227683,0.0393288726926738,0.0318247837083815,0.0397723839777101
59,0.0623433140115437,0.4940322850344565,0.4794520432030941,0.6567199280676879,0.0827225030456581,0.0177212085044518,0.0879598007920662,0.0972166975415501,0.2896683775032413,0.4614123667000641
60,0.0321550994249562,0.1306976325878185,0.3785362464393648,0.1001939823205621,0.0138245456052427,0.0145761796674266,0.0066493537124681,0.1939125541429501,0.0167097822594057,0.1476133245140446
61,0.0426084591179303,0.4056815090741967,0.3508766434376985,0.4208512717583663,0.1651286972072559,0.0251870991713874,0.0628567721702735,0.0671128280527381,0.5082935447715697,0.3904911162420504
62,0.0130592066905435,0.0732558351763719,0.0335043429065654,0.9849173381359296,0.1036206776148468,0.0214460098585621,-0.0003656163255391521,0.0148503376121124,0.2451201276561021,0.0441100788374243
63,0.0089046112423446,0.0209325792276095,0.0316191430163262,0.0160583545645213,0.0102529596413895,0.1643156312901626,0.0558262701017469,0.0146004986462838,0.0034959212642404,0.0203750261424503
64,0.0115551649994656,0.084827458829668,0.0846504549106275,0.13505060530828,0.0376156602052127,0.0435303564489802,0.0229606711872958,0.0100802764508597,0.0255681524975641,0.0700669007672915
65,0.0504946707167462,0.1619372102748685,0.0948354605923332,0.6798196042206119,0.0252826749860821,0.9752353392585862,0.0159382848357831,0.1889207992361815,0.226838958202117,0.1085065055775559
66,0.0075676773720104,0.075766447189868,0.0421469760756399,0.0160583545645213,0.0209837325202571,0.4511845082933066,0.0680265191828794,0.0220620449553433,0.0034959212642404,0.0277874683741757
67,0.0474162216430911,0.2900273693235208,0.1162461572082639,0.373405031993244,0.0395510170004699,0.0799789399542421,0.0165912503943291,0.2255029899542177,0.110462394531916,0.1825271631604338
68,0.0098565053210975,0.3770788636343002,0.2609048310248573,0.4261631632531508,0.0759316140393373,0.7490421018091071,0.1075604443231205,0.1604892851909579,0.361938044472319,0.3731220977400554
69,0.0151483492061586,0.0305818592274986,0.0379411115270732,0.0199753762414193,0.0107577939316751,0.0337286708862736,0.030370545742448,0.0106307498071299,0.0038585782747957,0.0230618523345257
70,0.004908871794926,0.0823314907105654,0.1622467782988342,0.1193863890790826,0.0146675401866098,0.0372185119421262,0.0180492519605576,0.0184924451468003,0.0242179990116908,0.0356473317586861
71,0.046348727481957,0.1118521488484805,0.0647560729837669,0.0232021211837864,0.0574092397287084,0.247003115314226,0.0006732862280080499,-0.0026144977201357,0.002975173134311,0.085986011061199
72,0.0833569594424559,0.4413183177114352,0.1531954399240594,0.2542128760966453,0.0626312922095596,0.0215576810231939,0.0695586485112536,0.8556369267370582,0.1411368300321753,0.2734475716805392
73,0.004908871794926,0.1279374213908347,0.0744478296535481,0.5573329118912089,0.0169019422596191,0.0274187846161,0.0009914600558964643,0.0107417899861656,0.019095397957082,0.1006378550153969
74,0.0396000507842316,0.0972002449186651,0.0720362634153962,0.0212909280513859,0.0223191786489939,0.3728927722267033,0.0459583972157552,0.0655383707061599,0.0034959212642404,0.0872256035507818
75,0.0112535937967393,0.0759420981523808,0.0312951573130367,0.9587247130827028,0.1265696575081319,0.0857517657722271,0.0095769751134021,0.0202274308693785,0.2979419725887253,0.0484182207218183
76,0.0138838981345386,0.0825230075921027,0.1174728629528208,0.191280388752276,0.0522472913487693,0.0158834957918659,0.0211700477366707,0.0085438729155765,0.0798803179057556,0.0476381265396995
77,0.012493322419489,0.0784855880234603,0.0379702932975879,0.0524011434632857,0.0339905599801158,0.0886868222086266,0.0027225602962484,0.4342267231958584,0.005487764123083,0.0815400938771419
78,0.0194905950754971,0.0867928895427186,0.0256015116308508,0.0199753762414193,0.0102818147175434,2.78009049499168,0.0499734179694135,0.0465952088278908,0.0060085122530124,0.0727075280627688
79,0.0334241741593657,0.164905541122482,0.226296432176935,0.1477368049987863,0.0211777004302855,0.0145761796674266,0.0246577096493137,0.0943768598671494,0.0261992101103003,0.058796777175634
80,0.0170620182887276,0.0980318406602146,0.0737549124012394,0.2289995917950737,0.0356180272245608,0.6587632398121857,0.0184651513360657,0.2528215436476938,0.0324000248800273,0.0575990412688626
81,0.0189413549458393,0.1340672366423341,0.2724336199742202,0.7115594404009618,0.0127686772992086,0.0145761796674266,0.0045725949264639,0.0550987574978688,0.0488074617422369,0.1231502659392064
82,0.0078702574990373,0.1611940455791278,0.0826798665064079,1.0003302904793974,0.0454385177246507,0.9359058566268574,0.0056015076629695,0.2716289703102273,0.1110515335483994,0.1815376776465783
83,0.0405322616441324,0.0593620723856903,0.1749936992262183,0.1528886029942814,0.0172822907936265,0.3095166307147226,0.0205059614784354,0.0154177105731986,0.0052295424973833,0.0392391992426056
84,0.1479895243881244,0.1836259567922735,0.5185622568303762,0.0587861023838204,0.0400482279138755,0.0356098212258873,0.0094512424920785,0.0517865140363181,0.0051801622565306,0.1690804655589673
85,0.0196826969456949,0.0169828842612852,0.0385624696634868,0.0174293945734835,0.0013476222253637,0.008339755037821,0.027549146172954,0.0106307498071299,0.0034959212642404,0.0243809192250993
86,0.0081974347865823,0.0900777392425846,0.0297644501977293,0.0180717100580669,0.0281499445066342,1.3182105663226027,0.0146762653162905,0.0387520852681672,0.0034514571305605,0.0589005489235788
87,0.0424753902205182,0.0710530938530022,0.0189897745720036,0.2643536339115972,0.0251608018910515,0.0145761796674266,0.0073117222115522,0.0251601192584684,0.0288040793564703,0.0346928807556324
88,0.0044161690473472,0.0640389437900948,0.1408789065014962,0.0160583545645213,0.0173854502205659,0.0344975960841909,0.0232641894655692,0.0169436790028311,0.0034959212642404,0.0404693322014865
89,0.0283756313408801,0.1616631817082192,0.2082802965731053,0.0904331282023495,0.0151883533595015,0.0145761796674266,0.0250920302893001,0.0211100920286452,0.0393933284638676,0.0962309127111112
90,0.0158308143998354,0.0633687861566962,0.0851976845867857,0.0680840127667043,0.0153145900558784,0.3574097943754966,0.0169683064423086,0.0292161889382595,0.0034959212642404,0.0354691322062209
91,0.0262610037441689,0.092059889152946,0.1847273834853358,0.1202299656312252,0.0172838733789319,0.1134831280404685,0.0161861180263584,0.0169097475308416,0.0039020181864741,0.0885355295248374
92,0.0547404996503089,0.1217643410859074,0.0911422993219849,0.0600762964010219,0.0135914368212948,0.0272966924757272,0.0553273293164959,0.07206510320331,0.0113512478081445,0.1321301460592295
93,0.004908871794926,0.0397642296034405,0.029713428359867,0.0160583545645213,0.0185584924914373,0.266596782174827,0.1536376451447724,0.0367395883667239,0.0034959212642404,0.0220993596593545
94,0.0850430433963836,0.1586325751503702,0.1190147083241418,1.4141102130366936,0.0340256754973374,0.099244893431103,0.0079392010736174,0.2558036952404262,0.1299055097477519,0.1299582867176142
95,0.0072129015041198,0.1763856247534805,0.100839578821945,1.0985467899141814,0.1520757565279615,0.717011718433139,0.0223009767122668,0.0182417120385406,0.2110262406784584,0.1069449751120047
96,0.006624554853063,0.1913952457303788,0.1303531547880657,0.0652182879772599,0.0148817073969007,0.0145761796674266,0.0189843943304225,0.0501358986520398,0.0331054341757606,0.159989817316604
97,0.0768256785793553,0.1278853983040209,0.0894602190226242,0.1175020823490204,0.0201340266521256,0.4935743770082697,0.0386633031678754,0.0107417899861656,0.0142476744839057,0.0917752736712501
98,0.0199776832430714,0.1667306179180326,0.0297644501977293,0.0160583545645213,0.0110418451764726,1.5896921777683817,0.0513925767653679,0.1709710008007431,0.0034959212642404,0.0920940324175391
99,0.176884967030817,0.1676543904044393,0.1130350237933844,0.0183698939350879,0.0522276111435552,0.0158834957918659,0.0193651852082453,1.496693114899169,0.0295883542128847,0.1496040468263019
100,0.0073892249581902,0.0528077554496102,0.040341994505764,0.0160583545645213,0.0069866013302767,0.0702636342219991,0.0455506847892259,0.0393412131970006,0.0034959212642404,0.0249490005297631
101,0.0948731864935168,0.3654535887143259,0.1967067221692223,2.9015776287693744,0.0982587027143993,0.4868464997533808,0.1026962115546366,0.1913322701229088,0.1141229555503939,0.2115599370516648
102,0.0334186085827084,0.1343399182253067,0.110499239350941,0.8571121916308049,0.0127535068672457,0.0265398699492723,0.0670819320746112,0.0159531212856717,0.0634120511884446,0.0868077542362372
103,0.031720755578847,0.1738291243693801,0.2579446323714028,0.1518984610035123,0.0850909742528092,0.0145761796674266,0.0118839492074618,0.7076585635158307,0.0671532074919212,0.1539224463575593
104,0.0133336171982435,0.1206522589711009,0.1429745006596595,2.1158394283762765,0.0222114991333535,0.1308817599427927,0.0560424731138966,0.0107417899861656,0.2785661969390474,0.122751090300757
105,0.0137718136554965,0.0654844942395216,0.0426556300360635,2.1539034455332886,0.0594895135441322,0.2047084736631293,0.158675899350962,0.0304732851226771,0.0921331541720262,0.0681733868294615
106,0.0141005398197947,0.0807800349174749,0.0365869768127259,2.615482434738297,0.0808903270649837,0.6354610006718646,0.0214494274637832,0.0194830028639597,0.1143119116894211,0.0517298778794285
107,0.0086151043085763,0.0499560200457756,0.0328157934407163,0.3653821835529389,0.0166877630769743,0.0309401156781748,0.0145929070826183,0.0139304806224726,0.014402751311374,0.0245677850906432
108,0.0087445332044651,0.049427180142929,0.0256015116308508,0.0160583545645213,0.0122140166474497,0.1869935376861465,0.0259215387979121,0.0423277472154194,0.0060085122530124,0.0266736186020936
109,0.0138270288205447,0.0733181615417833,0.0389727428689757,0.0160583545645213,0.0162804357725803,0.0229465902419976,0.0273894822142915,0.321139992244677,0.0034959212642404,0.056819751283787
110,0.0087522991687208,0.3934932314457028,0.146252793200586,0.2459562857572028,0.0396037934031094,0.1118574220389634,0.0899449171542073,0.0224456921140853,0.0241963951992345,0.3451817832532143
111,0.0329862972228354,0.1126468948387056,0.0943759283825448,0.030973046187356,0.0196372896846402,0.01739313802035,0.0030734179855603,0.0880220065845759,0.0083367216864842,0.1342283847296713
112,0.0066343347005229,-0.0006187465257307088,0.0276818592526642,0.0160583545645213,0.0096464991502799,0.0029424841094512,0.0759952450833698,0.0398861930306492,0.0034959212642404,0.0208225776731197
113,0.0280684426695941,0.2345221462664587,0.1346339498256957,0.3297093589341248,0.0381327734024316,0.0708669357017131,0.0366149209102317,0.4882605119645785,0.1782591656954735,0.1842388414296366
114,0.0114530816115646,0.0587050698451392,0.0320285458717653,0.7047603852248732,0.0585116193643676,0.0453448838606052,0.0643258188869233,0.0117325635518835,0.0148475245612842,0.0413570787858262
115,0.0165433082491133,0.0378715628447234,0.0438357790105901,0.0160583545645213,0.0161478279766634,0.1251867178588215,0.0183692663201824,0.0169097475308416,0.0034959212642404,0.0322035443458518
116,0.004908871794926,0.1496568597382854,0.0256015116308508,0.0160583545645213,0.0446563576355667,0.0206963440804318,0.0175853143267734,0.0169436790028311,0.0034959212642404,0.0556396260834518
117,0.0069486401496604,0.1537045429928602,0.05044020460515,0.2748044495771328,0.0352570950070749,0.1338370854399616,0.0385669783900678,0.0188816831368211,0.0302369890230891,0.1445211384706127
118,0.0912834242970191,0.189266154647499,0.4262359623596813,0.1482851106144526,0.0332197713234951,0.01794763444276,0.0145510892904785,0.5533713721241992,0.0148109893633061,0.1760169835978232
119,0.0365867855660169,0.027681437198642,0.0256015116308508,0.0160583545645213,0.0083186067818821,0.0509491436504392,0.0120757958459396,0.0263076891432473,0.0034514571305605,0.0225318410956462
120,0.0496079874554041,0.0503881041968204,0.0256015116308508,0.0187648012494183,0.0165895747448099,0.0673538321178855,0.0067313546634132,0.0291918161682741,0.0034959212642404,0.0525658594777852
121,0.0536491567743567,0.1284632555853962,0.1389784749469645,0.0449947435250951,0.0311092052189413,0.0208021553634241,0.0073543636666579,0.3508187093401983,0.008854908660234,0.0968321607214094
122,0.149578295034901,0.1871915264805764,0.6401911853088341,0.0570600339693929,0.0376737395092978,0.01794763444276,0.0069601940342205,0.7737001553913768,0.0022419032027953,0.1988476337590911
123,0.0473624895801392,0.2415300095250442,0.1321736873931177,0.0397838711929953,0.0582508689972899,2.3223725189390168,0.1929384945758826,0.2388715453570665,0.0586313628117038,0.1340621147277162
124,0.04708301084773,0.2371102474237584,0.3566819545146819,1.2116579912095775,0.0317560574425165,0.019527917110179,0.0936612149775477,0.0206568977018076,0.0536342009398338,0.2325995087520497
125,0.0581345840453493,0.1193493489032145,0.0815093012340758,0.0432546408689095,0.035001326503508,0.0496240663823189,0.0118173335433508,0.0809590178986735,0.016523051104579,0.1148059371843047
126,0.0123838907727829,0.2910685034340224,0.1730911876500277,0.2482613302660329,0.0142780320586231,0.0423569234489039,0.0647250411700512,0.3867349160490602,0.0462546955448685,0.2328302045806268
127,0.0126036027775469,0.0488516496284207,0.0736329109775061,0.0160583545645213,0.0033401086368532,0.1956313103954814,0.0146775557956932,0.1480864329795775,0.0038585782747957,0.0461528653430506
128,0.0094990510931736,0.1243486659527976,0.1129355341243017,0.2153897673585025,0.0898768785744709,0.0199395215539768,0.0101838031856026,0.6740758060849811,0.0230167274710963,0.1254300549024848
129,0.0416617262688148,0.2782397953972201,0.4954441591023742,0.4999858159414007,0.0127686772992086,0.6049891424453451,0.0411824883397796,0.0468432052884208,0.1045461810388785,0.288982404660932
130,0.0185678182149629,0.1578850323151043,0.4047689407295939,0.1688368489400464,0.0151883533595015,0.0158834957918659,0.0101584090368957,0.0263076891432473,0.0350790816835995,0.1740384790021963
131,0.0905108929016776,0.1495848702974129,0.0962944441696554,0.0488301230785883,0.0381716617289493,0.7858282328023849,0.0222041083628675,0.2357552315815309,0.0233431810727977,0.1460219358558462
132,0.0469557816630029,0.0929516451231077,0.090627122332774,1.044043619897494,0.0546339778620795,0.0177212085044518,0.0159837615592036,0.0221673466302644,0.0663525054949984,0.0505208108296429
133,0.010936903095883,0.033511873953718,0.0306275817263331,0.4520182381808272,0.0230680248651873,0.019719968310608,0.0076452647752684,0.0145867910913847,0.011663944281119,0.0295357949579412
134,0.0427551501577752,0.1181910035828345,0.0422442392580369,0.0398281891381348,0.0339905599801158,0.0176407336774789,0.0036262606226786,0.4650579182679547,0.0053242285355934,0.164143046636913
135,0.0728696080779243,0.2699837951040585,0.0971112615650445,0.0160583545645213,0.0178289943405509,0.1306732435958909,0.0142169701451235,0.46953995994492,0.0034959212642404,0.2257517230262821
136,0.0082072138955325,0.0627977888660224,0.0690294337971527,0.3740482962590623,0.0230680248651873,0.0200386166042224,0.01590400546097,0.0145867910913847,0.0170992005685746,0.0500309797679293
137,0.0168738569898621,0.4043113968246028,0.1395797928405618,0.028495409510143,0.0229664501539356,0.2420935643539339,0.0465010501950378,0.0186006910088662,0.011443768540468,0.3731433345304723
138,0.0157281263507527,0.0772317393008027,0.0645488867583144,0.3249408843827414,0.0159092278843316,0.0159893070748582,0.0066451206900039,0.0107417899861656,0.0128712794638174,0.1033932015633255
139,0.029048845216296,0.1830805814079163,0.0891045402083937,0.2415906512639058,0.093614106180962,1.7617413182678208,0.231634501727848,0.1881208708518141,0.0247941041842039,0.1412264400240602
140,0.043587235032676,0.4862450841061559,0.2557219010766521,0.5675676873785425,0.0471763393966263,0.6560661775410042,0.0747374512469499,0.2458197490458741,0.3944407549132136,0.3991078042193877
141,0.0168351401132738,0.0659715851574158,0.1680330914666802,0.404445106846325,0.0375454970186277,0.1330339689055906,0.0275212704303775,0.0511290630392221,0.0039020181864741,0.0822555953817428
142,0.0550807572160763,0.0247507725156243,0.0279166291427491,0.0231357836006655,0.004474752392135,0.9621381375408308,0.0488866397513882,0.0329425909157333,0.0060587231999504,0.0208225776731197
143,0.0113789542718066,0.029054767233302,0.0256015116308508,0.0160583545645213,0.0056063988431855,0.0953682965090481,0.0152384137006196,0.0165957659927852,0.0042646751970294,0.043042480359749
144,0.0364430171919437,0.2022834392255778,0.290682467223417,0.0906214718912825,0.0229983256577235,0.034382979928421,0.0401444109068578,0.0106388630528425,0.0563598070001005,0.2155408566976476
145,0.0245097147824551,0.1324344569537043,0.1377113674232196,0.0309603256015553,0.0153145900558784,0.1286565686649626,0.0122866194767333,0.011732347703325,0.0039020181864741,0.2060674179209528
146,0.004908871794926,0.0090929222382578,0.0256015116308508,0.0225655687815024,0.0120653544701701,0.4896061551306845,0.0115718978339308,0.0107417899861656,0.0034959212642404,0.0243012724093788
147,0.0071791483367476,0.046439050920359,0.037423520362393,0.0160583545645213,0.0294424215152774,0.1454818833925744,0.0266534374548003,0.011732347703325,0.0034959212642404,0.0551524558430757
148,0.0107225976114775,0.1007361209677384,0.1131199042854523,0.2370353724860625,0.0918100519301032,0.9904588476682764,0.0294825767601021,0.0231781182091407,0.2132047545017683,0.1189930601138841
149,0.0243992267603814,0.1474564360946658,0.0557680907356944,0.0432546408689095,0.0194769672868303,0.1549880062419904,0.0317473133579845,0.7085825822877422,0.02416326907298,0.102429542155609
150,0.0385494209420201,0.0870550355046158,0.054322924463816,0.0470777471079064,0.0118580776332017,0.0145761796674266,0.0033044600042531,0.1726440514911854,0.0289817902374322,0.0817403993822737
151,0.1215941959124236,0.1768984407810127,0.2526589758915752,0.0851400874295368,0.0471813101683891,0.0164138923800126,0.0114513992688877,0.5332231313667916,0.0174145719646019,0.1689988565702734
152,0.0316456985690663,0.0553390522952802,0.0639622922015069,0.0481199779811877,0.052836381273016,0.4501839833909687,0.0103937896376156,0.0840901614355215,0.0035458346099601,0.0621419636334977
