ID,kwh
2024-10-16_consumer_device_12_data_user_4,7.126612485634975
2024-10-17_consumer_device_12_data_user_4,3.079798206877309
2024-10-18_consumer_device_12_data_user_4,5.342463962574835
2024-10-19_consumer_device_12_data_user_4,2.791834013726908
2024-10-20_consumer_device_12_data_user_4,1.5846386097412286
2024-10-21_consumer_device_12_data_user_4,0.0769950658589332
2024-10-22_consumer_device_12_data_user_4,0.1487508671864598
2024-10-23_consumer_device_12_data_user_4,0.8147140271769567
2024-10-24_consumer_device_12_data_user_4,3.0710439255501805
2024-09-24_consumer_device_12_data_user_5,18.127259645044685
2024-09-25_consumer_device_12_data_user_5,20.446170334370688
2024-09-26_consumer_device_12_data_user_5,20.93229162845935
2024-09-27_consumer_device_12_data_user_5,13.89433659533213
2024-09-28_consumer_device_12_data_user_5,13.488729131540165
2024-09-29_consumer_device_12_data_user_5,14.101837155541284
2024-09-30_consumer_device_12_data_user_5,13.881846015473707
2024-10-01_consumer_device_12_data_user_5,0.0159344533033399
2024-10-02_consumer_device_12_data_user_5,0.2885607761138781
2024-10-03_consumer_device_12_data_user_5,0.0159344533033399
2024-10-04_consumer_device_12_data_user_5,0.0496664086397468
2024-10-05_consumer_device_12_data_user_5,0.0280312830157308
2024-10-06_consumer_device_12_data_user_5,0.0159344533033399
2024-10-07_consumer_device_12_data_user_5,0.0225141830317406
2024-10-08_consumer_device_12_data_user_5,0.0225141830317406
2024-10-09_consumer_device_12_data_user_5,0.1970808635972171
2024-10-10_consumer_device_12_data_user_5,0.808856552075009
2024-10-11_consumer_device_12_data_user_5,0.6203724914969607
2024-10-12_consumer_device_12_data_user_5,0.7787592933321102
2024-10-13_consumer_device_12_data_user_5,0.9189365808427064
2024-10-14_consumer_device_12_data_user_5,0.6786807852488673
2024-10-15_consumer_device_12_data_user_5,1.7036365619435636
2024-10-16_consumer_device_12_data_user_5,6.864010896607648
2024-10-17_consumer_device_12_data_user_5,1.9917512191034583
2024-10-18_consumer_device_12_data_user_5,2.089025985639888
2024-10-19_consumer_device_12_data_user_5,0.6824734154081634
2024-10-20_consumer_device_12_data_user_5,1.4447565951425312
2024-10-21_consumer_device_12_data_user_5,0.0288044074125318
2024-10-22_consumer_device_12_data_user_5,0.0288044074125318
2024-10-23_consumer_device_12_data_user_5,0.2639549836324258
2024-10-24_consumer_device_12_data_user_5,1.494561740853238
2024-09-24_consumer_device_12_data_user_6,12.738324792256458
2024-09-25_consumer_device_12_data_user_6,20.118565478727103
2024-09-26_consumer_device_12_data_user_6,20.04130515585828
2024-09-27_consumer_device_12_data_user_6,15.890736316695689
2024-09-28_consumer_device_12_data_user_6,15.5113753223716
2024-09-29_consumer_device_12_data_user_6,19.708372951850176
2024-09-30_consumer_device_12_data_user_6,18.90898719559598
2024-10-01_consumer_device_12_data_user_6,0.0688047715969114
2024-10-02_consumer_device_12_data_user_6,0.2241784663213147
2024-10-03_consumer_device_12_data_user_6,0.0288044074125318
2024-10-04_consumer_device_12_data_user_6,0.0602259288582681
2024-10-05_consumer_device_12_data_user_6,0.0159344533033399
2024-10-06_consumer_device_12_data_user_6,0.0159344533033399
2024-10-07_consumer_device_12_data_user_6,0.0409012371249227
2024-10-08_consumer_device_12_data_user_6,0.0409012371249227
2024-10-09_consumer_device_12_data_user_6,0.0280312830157308
2024-10-10_consumer_device_12_data_user_6,0.1393988122738628
2024-10-11_consumer_device_12_data_user_6,0.1385456453583865
2024-10-12_consumer_device_12_data_user_6,0.2418867425451717
2024-10-13_consumer_device_12_data_user_6,1.8371316405985236
2024-10-14_consumer_device_12_data_user_6,0.8421466067241236
2024-10-15_consumer_device_12_data_user_6,2.008841172749522
2024-10-16_consumer_device_12_data_user_6,2.84692551214655
2024-10-17_consumer_device_12_data_user_6,2.347295038592416
2024-10-18_consumer_device_12_data_user_6,4.255570520953621
2024-10-19_consumer_device_12_data_user_6,0.4227415788493781
2024-10-20_consumer_device_12_data_user_6,0.7424421825719728
2024-10-21_consumer_device_12_data_user_6,0.0832687633385612
2024-10-22_consumer_device_12_data_user_6,0.0159344533033399
2024-10-23_consumer_device_12_data_user_6,0.1368629708461194
2024-10-24_consumer_device_12_data_user_6,0.2500168480485408
2024-09-24_consumer_device_12_data_user_7,0.5406900444807216
2024-09-25_consumer_device_12_data_user_7,0.7828294300282105
2024-09-26_consumer_device_12_data_user_7,0.3866184359224244
2024-09-27_consumer_device_12_data_user_7,0.3570071903098105
2024-09-28_consumer_device_12_data_user_7,0.3092125301057203
2024-09-29_consumer_device_12_data_user_7,0.5279527597170054
2024-09-30_consumer_device_12_data_user_7,0.552783782667826
2024-10-01_consumer_device_12_data_user_7,0.0159344533033399
2024-10-02_consumer_device_12_data_user_7,0.0280312830157308
2024-10-03_consumer_device_12_data_user_7,0.0159344533033399
2024-10-04_consumer_device_12_data_user_7,0.0159344533033399
2024-10-05_consumer_device_12_data_user_7,0.0159344533033399
2024-10-06_consumer_device_12_data_user_7,0.0159344533033399
2024-10-07_consumer_device_12_data_user_7,0.0159344533033399
2024-10-08_consumer_device_12_data_user_7,0.0159344533033399
2024-10-09_consumer_device_12_data_user_7,0.0159344533033399
2024-10-10_consumer_device_12_data_user_7,0.1058618695981531
2024-10-11_consumer_device_12_data_user_7,0.0924077713437109
2024-10-12_consumer_device_12_data_user_7,0.0530103398062019
2024-10-13_consumer_device_12_data_user_7,0.1308286534197359
2024-10-14_consumer_device_12_data_user_7,0.0159344533033399
2024-10-15_consumer_device_12_data_user_7,0.0288044074125318
2024-10-16_consumer_device_12_data_user_7,0.6286883450386777
2024-10-17_consumer_device_12_data_user_7,0.1393988122738628
2024-10-18_consumer_device_12_data_user_7,0.1762841213069587
2024-10-19_consumer_device_12_data_user_7,0.0159344533033399
2024-10-20_consumer_device_12_data_user_7,0.0438379877753286
2024-10-21_consumer_device_12_data_user_7,0.0159344533033399
2024-10-22_consumer_device_12_data_user_7,0.0159344533033399
2024-10-23_consumer_device_12_data_user_7,0.0159344533033399
2024-10-24_consumer_device_12_data_user_7,0.0225141830317406
2024-09-24_consumer_device_12_data_user_8,0.1378615027799933
2024-09-25_consumer_device_12_data_user_8,0.2275251228868692
2024-09-26_consumer_device_12_data_user_8,0.1827130256727068
2024-09-27_consumer_device_12_data_user_8,0.1368629708461194
2024-09-28_consumer_device_12_data_user_8,0.117958699310544
2024-09-29_consumer_device_12_data_user_8,0.1417840963270246
2024-09-30_consumer_device_12_data_user_8,0.132511327932003
2024-10-01_consumer_device_12_data_user_8,0.0159344533033399
2024-10-02_consumer_device_12_data_user_8,0.0159344533033399
2024-10-03_consumer_device_12_data_user_8,0.0159344533033399
2024-10-04_consumer_device_12_data_user_8,0.0159344533033399
2024-10-05_consumer_device_12_data_user_8,0.0159344533033399
2024-10-06_consumer_device_12_data_user_8,0.0159344533033399
2024-10-07_consumer_device_12_data_user_8,0.0159344533033399
2024-10-08_consumer_device_12_data_user_8,0.0159344533033399
2024-10-09_consumer_device_12_data_user_8,0.0159344533033399
2024-10-10_consumer_device_12_data_user_8,0.0159344533033399
2024-10-11_consumer_device_12_data_user_8,0.0159344533033399
2024-10-12_consumer_device_12_data_user_8,0.0159344533033399
2024-10-13_consumer_device_12_data_user_8,0.1045046010561018
2024-10-14_consumer_device_12_data_user_8,0.0159344533033399
2024-10-15_consumer_device_12_data_user_8,0.0159344533033399
2024-10-16_consumer_device_12_data_user_8,0.1513173374853759
2024-10-17_consumer_device_12_data_user_8,0.0651071695185928
2024-10-18_consumer_device_12_data_user_8,0.117958699310544
2024-10-19_consumer_device_12_data_user_8,0.0159344533033399
2024-10-20_consumer_device_12_data_user_8,0.1058618695981531
2024-10-21_consumer_device_12_data_user_8,0.0159344533033399
2024-10-22_consumer_device_12_data_user_8,0.0159344533033399
2024-10-23_consumer_device_12_data_user_8,0.0159344533033399
2024-10-24_consumer_device_12_data_user_8,0.0159344533033399
2024-09-24_consumer_device_12_data_user_9,0.2178481799358232
2024-09-25_consumer_device_12_data_user_9,0.2291384996654196
2024-09-26_consumer_device_12_data_user_9,0.2113085122121228
2024-09-27_consumer_device_12_data_user_9,0.0159344533033399
2024-09-28_consumer_device_12_data_user_9,0.0393639276310532
2024-09-29_consumer_device_12_data_user_9,0.1474224910646407
2024-09-30_consumer_device_12_data_user_9,0.1413881736382573
2024-10-01_consumer_device_12_data_user_9,0.0159344533033399
2024-10-02_consumer_device_12_data_user_9,0.0280312830157308
2024-10-03_consumer_device_12_data_user_9,0.0159344533033399
2024-10-04_consumer_device_12_data_user_9,0.0159344533033399
2024-10-05_consumer_device_12_data_user_9,0.0159344533033399
2024-10-06_consumer_device_12_data_user_9,0.0159344533033399
2024-10-07_consumer_device_12_data_user_9,0.0159344533033399
2024-10-08_consumer_device_12_data_user_9,0.0159344533033399
2024-10-09_consumer_device_12_data_user_9,0.0159344533033399
2024-10-10_consumer_device_12_data_user_9,0.0159344533033399
2024-10-11_consumer_device_12_data_user_9,0.0159344533033399
2024-10-12_consumer_device_12_data_user_9,0.0159344533033399
2024-10-13_consumer_device_12_data_user_9,0.0384924979455499
2024-10-14_consumer_device_12_data_user_9,0.0159344533033399
2024-10-15_consumer_device_12_data_user_9,0.0159344533033399
2024-10-16_consumer_device_12_data_user_9,0.0670675037702276
2024-10-17_consumer_device_12_data_user_9,0.0159344533033399
2024-10-18_consumer_device_12_data_user_9,0.0567079418845205
2024-10-19_consumer_device_12_data_user_9,0.0225141830317406
2024-10-20_consumer_device_12_data_user_9,0.0225141830317406
2024-10-21_consumer_device_12_data_user_9,0.0159344533033399
2024-10-22_consumer_device_12_data_user_9,0.0159344533033399
2024-10-23_consumer_device_12_data_user_9,0.0288044074125318
2024-10-24_consumer_device_12_data_user_9,0.0505893276579408
2024-09-24_consumer_device_13_data_user_1,4.564468750105585
2024-09-25_consumer_device_13_data_user_1,9.135704109693757
2024-09-26_consumer_device_13_data_user_1,7.636425230027522
2024-09-27_consumer_device_13_data_user_1,5.375375750082891
2024-09-28_consumer_device_13_data_user_1,4.243046076576571
2024-09-29_consumer_device_13_data_user_1,8.391074141328568
2024-09-30_consumer_device_13_data_user_1,5.850840953834701
2024-10-01_consumer_device_13_data_user_1,0.171580427749428
2024-10-02_consumer_device_13_data_user_1,0.1308286534197359
2024-10-03_consumer_device_13_data_user_1,0.3371653470833516
2024-10-04_consumer_device_13_data_user_1,0.1976297897793083
2024-10-05_consumer_device_13_data_user_1,0.0897585395298629
2024-10-06_consumer_device_13_data_user_1,0.1311047880019723
2024-10-07_consumer_device_13_data_user_1,0.0159344533033399
2024-10-08_consumer_device_13_data_user_1,0.0280312830157308
2024-10-09_consumer_device_13_data_user_1,0.0865171876078202
2024-10-10_consumer_device_13_data_user_1,1.2059467506635664
2024-10-11_consumer_device_13_data_user_1,1.2366522938985107
2024-10-12_consumer_device_13_data_user_1,0.4108676476328364
2024-10-13_consumer_device_13_data_user_1,0.1634631577919899
2024-10-14_consumer_device_13_data_user_1,0.9640756517922237
2024-10-15_consumer_device_13_data_user_1,1.5945234132971344
2024-10-16_consumer_device_13_data_user_1,4.812570325405683
2024-10-17_consumer_device_13_data_user_1,0.0225141830317406
2024-10-18_consumer_device_13_data_user_1,0.2685020589426822
2024-10-19_consumer_device_13_data_user_1,0.0651071695185928
2024-10-20_consumer_device_13_data_user_1,0.8524039015913113
2024-10-21_consumer_device_13_data_user_1,0.0559348174877195
2024-10-22_consumer_device_13_data_user_1,0.0280312830157308
2024-10-23_consumer_device_13_data_user_1,0.0280312830157308
2024-10-24_consumer_device_13_data_user_1,0.0280312830157308
2024-09-24_consumer_device_13_data_user_10,5.874382108232818
2024-09-25_consumer_device_13_data_user_10,7.070902007705878
2024-09-26_consumer_device_13_data_user_10,6.367969650558076
2024-09-27_consumer_device_13_data_user_10,4.870382460839461
2024-09-28_consumer_device_13_data_user_10,5.216460015698682
2024-09-29_consumer_device_13_data_user_10,6.8563690481981
2024-09-30_consumer_device_13_data_user_10,11.425591746797432
2024-10-01_consumer_device_13_data_user_10,0.1772059985244377
2024-10-02_consumer_device_13_data_user_10,0.0280312830157308
2024-10-03_consumer_device_13_data_user_10,0.0721931579330666
2024-10-04_consumer_device_13_data_user_10,0.0280312830157308
2024-10-05_consumer_device_13_data_user_10,0.0474809668533234
2024-10-06_consumer_device_13_data_user_10,0.0159344533033399
2024-10-07_consumer_device_13_data_user_10,0.0280312830157308
2024-10-08_consumer_device_13_data_user_10,0.0159344533033399
2024-10-09_consumer_device_13_data_user_10,0.0288044074125318
2024-10-10_consumer_device_13_data_user_10,0.4636893988511256
2024-10-11_consumer_device_13_data_user_10,0.3527772741083718
2024-10-12_consumer_device_13_data_user_10,0.1762841213069587
2024-10-13_consumer_device_13_data_user_10,0.1280538634903459
2024-10-14_consumer_device_13_data_user_10,0.9204503036610512
2024-10-15_consumer_device_13_data_user_10,2.21688366746937
2024-10-16_consumer_device_13_data_user_10,7.8724004841217505
2024-10-17_consumer_device_13_data_user_10,0.5876632420270435
2024-10-18_consumer_device_13_data_user_10,0.1679942988132788
2024-10-19_consumer_device_13_data_user_10,0.2418867425451717
2024-10-20_consumer_device_13_data_user_10,1.5920847472309796
2024-10-21_consumer_device_13_data_user_10,0.0280312830157308
2024-10-22_consumer_device_13_data_user_10,0.0159344533033399
2024-10-23_consumer_device_13_data_user_10,0.0505893276579408
2024-10-24_consumer_device_13_data_user_10,0.1280538634903459
2024-09-24_consumer_device_13_data_user_11,1.4802055003395034
2024-09-25_consumer_device_13_data_user_11,2.501447768490176
2024-09-26_consumer_device_13_data_user_11,2.094094374291013
