ID,kwh
2024-10-03_consumer_device_12_data_user_12,0.014254436450552
2024-10-04_consumer_device_12_data_user_12,0.014254436450552
2024-10-05_consumer_device_12_data_user_12,0.014254436450552
2024-10-06_consumer_device_12_data_user_12,0.014254436450552
2024-10-07_consumer_device_12_data_user_12,0.014254436450552
2024-10-08_consumer_device_12_data_user_12,0.014254436450552
2024-10-09_consumer_device_12_data_user_12,0.014254436450552
2024-10-10_consumer_device_12_data_user_12,0.024494120473515
2024-10-11_consumer_device_12_data_user_12,0.014254436450552
2024-10-12_consumer_device_12_data_user_12,0.024494120473515
2024-10-13_consumer_device_12_data_user_12,0.014254436450552
2024-10-14_consumer_device_12_data_user_12,0.0308190375515332
2024-10-15_consumer_device_12_data_user_12,0.014254436450552
2024-10-16_consumer_device_12_data_user_12,0.0205793535285702
2024-10-17_consumer_device_12_data_user_12,0.014254436450552
2024-10-18_consumer_device_12_data_user_12,0.014254436450552
2024-10-19_consumer_device_12_data_user_12,0.0415177159891536
2024-10-20_consumer_device_12_data_user_12,0.1431208572764953
2024-10-21_consumer_device_12_data_user_12,0.014254436450552
2024-10-22_consumer_device_12_data_user_12,0.014254436450552
2024-10-23_consumer_device_12_data_user_12,0.014254436450552
2024-10-24_consumer_device_12_data_user_12,0.014254436450552
2024-09-24_consumer_device_12_data_user_13,0.0559231653758397
2024-09-25_consumer_device_12_data_user_13,0.2135140662583362
2024-09-26_consumer_device_12_data_user_13,0.2089512575919579
2024-09-27_consumer_device_12_data_user_13,0.0609609993123522
2024-09-28_consumer_device_12_data_user_13,0.0702986461990585
2024-09-29_consumer_device_12_data_user_13,0.107911105821382
2024-09-30_consumer_device_12_data_user_13,0.0507213152893891
2024-10-01_consumer_device_12_data_user_13,0.014254436450552
2024-10-02_consumer_device_12_data_user_13,0.014254436450552
2024-10-03_consumer_device_12_data_user_13,0.014254436450552
2024-10-04_consumer_device_12_data_user_13,0.0205793535285702
2024-10-05_consumer_device_12_data_user_13,0.024494120473515
2024-10-06_consumer_device_12_data_user_13,0.014254436450552
2024-10-07_consumer_device_12_data_user_13,0.0192661467888465
2024-10-08_consumer_device_12_data_user_13,0.014254436450552
2024-10-09_consumer_device_12_data_user_13,0.014254436450552
2024-10-10_consumer_device_12_data_user_13,0.0308190375515332
2024-10-11_consumer_device_12_data_user_13,0.0205793535285702
2024-10-12_consumer_device_12_data_user_13,0.0308190375515332
2024-10-13_consumer_device_12_data_user_13,0.014254436450552
2024-10-14_consumer_device_12_data_user_13,0.0205793535285702
2024-10-15_consumer_device_12_data_user_13,0.0702428105003273
2024-10-16_consumer_device_12_data_user_13,0.1102326565603798
2024-10-17_consumer_device_12_data_user_13,0.0308731840639447
2024-10-18_consumer_device_12_data_user_13,0.0308731840639447
2024-10-19_consumer_device_12_data_user_13,0.0308731840639447
2024-10-20_consumer_device_12_data_user_13,0.0308731840639447
2024-10-21_consumer_device_12_data_user_13,0.0308731840639447
2024-10-22_consumer_device_12_data_user_13,0.0308731840639447
2024-10-23_consumer_device_12_data_user_13,0.0308731840639447
2024-10-24_consumer_device_12_data_user_13,0.0308731840639447
2024-09-24_consumer_device_12_data_user_2,0.9010965418572378
2024-09-25_consumer_device_12_data_user_2,0.8200194084354516
2024-09-26_consumer_device_12_data_user_2,0.4284159538372259
2024-09-27_consumer_device_12_data_user_2,0.2181484351902108
2024-09-28_consumer_device_12_data_user_2,0.3355907495868232
2024-09-29_consumer_device_12_data_user_2,0.4177172753996055
2024-09-30_consumer_device_12_data_user_2,0.1589727692342203
2024-10-01_consumer_device_12_data_user_2,0.0731731491112223
2024-10-02_consumer_device_12_data_user_2,0.123651039874654
2024-10-03_consumer_device_12_data_user_2,0.0764854825981965
2024-10-04_consumer_device_12_data_user_2,0.1289743432723989
2024-10-05_consumer_device_12_data_user_2,0.106628312351655
2024-10-06_consumer_device_12_data_user_2,0.0714442269825449
2024-10-07_consumer_device_12_data_user_2,0.0714442269825449
2024-10-08_consumer_device_12_data_user_2,0.0974235447072496
2024-10-09_consumer_device_12_data_user_2,0.141732251825284
2024-10-10_consumer_device_12_data_user_2,0.1338904235460868
2024-10-11_consumer_device_12_data_user_2,0.4528760418332022
2024-10-12_consumer_device_12_data_user_2,0.1888978091017416
2024-10-13_consumer_device_12_data_user_2,0.1186097842590024
2024-10-14_consumer_device_12_data_user_2,0.0821429054201653
2024-10-15_consumer_device_12_data_user_2,0.0205793535285702
2024-10-16_consumer_device_12_data_user_2,0.512906379139873
2024-10-17_consumer_device_12_data_user_2,0.0677449108050277
2024-10-18_consumer_device_12_data_user_2,0.0873222417146971
2024-10-19_consumer_device_12_data_user_2,0.107911105821382
2024-10-20_consumer_device_12_data_user_2,0.107911105821382
2024-10-21_consumer_device_12_data_user_2,0.107911105821382
2024-10-22_consumer_device_12_data_user_2,0.0842022081785908
2024-10-23_consumer_device_12_data_user_2,0.2368830212660905
2024-10-24_consumer_device_12_data_user_2,0.4949544622366156
2024-09-24_consumer_device_12_data_user_3,0.9500308088761594
2024-09-25_consumer_device_12_data_user_3,1.1130043576274835
2024-09-26_consumer_device_12_data_user_3,1.0929158110673378
2024-09-27_consumer_device_12_data_user_3,0.4284159538372259
2024-09-28_consumer_device_12_data_user_3,0.5320321953193125
2024-09-29_consumer_device_12_data_user_3,0.6627883425251421
2024-09-30_consumer_device_12_data_user_3,0.5859037030757245
2024-10-01_consumer_device_12_data_user_3,0.0714442269825449
2024-10-02_consumer_device_12_data_user_3,0.1186097842590024
2024-10-03_consumer_device_12_data_user_3,0.0308190375515332
2024-10-04_consumer_device_12_data_user_3,0.0477353293397536
2024-10-05_consumer_device_12_data_user_3,0.014254436450552
2024-10-06_consumer_device_12_data_user_3,0.014254436450552
2024-10-07_consumer_device_12_data_user_3,0.014254436450552
2024-10-08_consumer_device_12_data_user_3,0.014254436450552
2024-10-09_consumer_device_12_data_user_3,0.0477353293397536
2024-10-10_consumer_device_12_data_user_3,0.0570462323674073
2024-10-11_consumer_device_12_data_user_3,0.1651033109090131
2024-10-12_consumer_device_12_data_user_3,0.090527125256609
2024-10-13_consumer_device_12_data_user_3,0.1012258036942294
2024-10-14_consumer_device_12_data_user_3,0.0416091190134247
2024-10-15_consumer_device_12_data_user_3,0.0220317881037553
2024-10-16_consumer_device_12_data_user_3,0.7139204073034998
2024-10-17_consumer_device_12_data_user_3,0.0677449108050277
2024-10-18_consumer_device_12_data_user_3,0.1012258036942294
2024-10-19_consumer_device_12_data_user_3,0.0609609993123522
2024-10-20_consumer_device_12_data_user_3,0.0570462323674073
2024-10-21_consumer_device_12_data_user_3,0.0842022081785908
2024-10-22_consumer_device_12_data_user_3,0.0609609993123522
2024-10-23_consumer_device_12_data_user_3,0.185191857469159
2024-10-24_consumer_device_12_data_user_3,0.2720897973784085
2024-09-24_consumer_device_12_data_user_4,11.163329538453375
2024-09-25_consumer_device_12_data_user_4,13.299261857785291
2024-09-26_consumer_device_12_data_user_4,14.102689821070069
2024-09-27_consumer_device_12_data_user_4,10.665455737646676
2024-09-28_consumer_device_12_data_user_4,12.967111317005015
2024-09-29_consumer_device_12_data_user_4,13.253716296895414
2024-09-30_consumer_device_12_data_user_4,13.887962211651734
2024-10-01_consumer_device_12_data_user_4,0.0935146490526458
2024-10-02_consumer_device_12_data_user_4,0.2643733459706491
2024-10-03_consumer_device_12_data_user_4,0.1606280317944547
2024-10-04_consumer_device_12_data_user_4,0.3813539991104117
2024-10-05_consumer_device_12_data_user_4,0.1713267102320751
2024-10-06_consumer_device_12_data_user_4,0.0698057514098545
2024-10-07_consumer_device_12_data_user_4,0.0714442269825449
2024-10-08_consumer_device_12_data_user_4,0.0821429054201653
2024-10-09_consumer_device_12_data_user_4,0.1704581001256665
2024-10-10_consumer_device_12_data_user_4,0.8619495055907246
2024-10-11_consumer_device_12_data_user_4,1.0756726200495683
2024-10-12_consumer_device_12_data_user_4,1.35803389230639
2024-10-13_consumer_device_12_data_user_4,1.817307378588135
2024-10-14_consumer_device_12_data_user_4,1.1413603449043657
2024-10-15_consumer_device_12_data_user_4,1.821407030191745
2024-10-16_consumer_device_12_data_user_4,6.751763941866353
2024-10-17_consumer_device_12_data_user_4,3.897531470721129
2024-10-18_consumer_device_12_data_user_4,5.48438628154761
2024-10-19_consumer_device_12_data_user_4,2.6775743888872747
2024-10-20_consumer_device_12_data_user_4,2.1273625462352137
2024-10-21_consumer_device_12_data_user_4,0.440499447243179
2024-10-22_consumer_device_12_data_user_4,0.4707799683826815
2024-10-23_consumer_device_12_data_user_4,1.131079911444227
2024-10-24_consumer_device_12_data_user_4,2.622257880372468
2024-09-24_consumer_device_12_data_user_5,16.989356698265308
2024-09-25_consumer_device_12_data_user_5,20.28291814104957
2024-09-26_consumer_device_12_data_user_5,20.28291814104957
2024-09-27_consumer_device_12_data_user_5,13.456746476528474
2024-09-28_consumer_device_12_data_user_5,13.983915183286422
2024-09-29_consumer_device_12_data_user_5,14.203155024734563
2024-09-30_consumer_device_12_data_user_5,14.05941790976865
2024-10-01_consumer_device_12_data_user_5,0.024494120473515
2024-10-02_consumer_device_12_data_user_5,0.0769396697585543
2024-10-03_consumer_device_12_data_user_5,0.0194562865370026
2024-10-04_consumer_device_12_data_user_5,0.093613908946987
2024-10-05_consumer_device_12_data_user_5,0.014254436450552
2024-10-06_consumer_device_12_data_user_5,0.024494120473515
2024-10-07_consumer_device_12_data_user_5,0.014254436450552
2024-10-08_consumer_device_12_data_user_5,0.0205793535285702
2024-10-09_consumer_device_12_data_user_5,0.0647589248553922
2024-10-10_consumer_device_12_data_user_5,0.7898506038625565
2024-10-11_consumer_device_12_data_user_5,0.6046715454001751
2024-10-12_consumer_device_12_data_user_5,0.8619495055907246
2024-10-13_consumer_device_12_data_user_5,1.088177836806404
2024-10-14_consumer_device_12_data_user_5,1.0882655910252432
2024-10-15_consumer_device_12_data_user_5,1.802013705441619
2024-10-16_consumer_device_12_data_user_5,6.53645508116531
2024-10-17_consumer_device_12_data_user_5,2.308986798598904
2024-10-18_consumer_device_12_data_user_5,2.3141178886442284
2024-10-19_consumer_device_12_data_user_5,0.6961095541053292
2024-10-20_consumer_device_12_data_user_5,1.6271642981598924
2024-10-21_consumer_device_12_data_user_5,0.2542670018308636
2024-10-22_consumer_device_12_data_user_5,0.2542670018308636
2024-10-23_consumer_device_12_data_user_5,0.2475816997037109
2024-10-24_consumer_device_12_data_user_5,1.4553145761172126
2024-09-24_consumer_device_12_data_user_6,12.36715346181952
2024-09-25_consumer_device_12_data_user_6,18.93595717454516
2024-09-26_consumer_device_12_data_user_6,19.245464484935635
2024-09-27_consumer_device_12_data_user_6,15.88942115733587
2024-09-28_consumer_device_12_data_user_6,15.256941314583653
2024-09-29_consumer_device_12_data_user_6,18.44628978872859
2024-09-30_consumer_device_12_data_user_6,18.459747168963784
2024-10-01_consumer_device_12_data_user_6,0.0714442269825449
2024-10-02_consumer_device_12_data_user_6,0.1558505260334423
2024-10-03_consumer_device_12_data_user_6,0.0540602464177718
2024-10-04_consumer_device_12_data_user_6,0.1049856525794675
2024-10-05_consumer_device_12_data_user_6,0.0312780319661906
2024-10-06_consumer_device_12_data_user_6,0.0192661467888465
2024-10-07_consumer_device_12_data_user_6,0.0714442269825449
2024-10-08_consumer_device_12_data_user_6,0.0714442269825449
2024-10-09_consumer_device_12_data_user_6,0.014254436450552
2024-10-10_consumer_device_12_data_user_6,0.2332750751673084
2024-10-11_consumer_device_12_data_user_6,0.2520012508182626
2024-10-12_consumer_device_12_data_user_6,0.3478914061131727
2024-10-13_consumer_device_12_data_user_6,1.4708681739437233
2024-10-14_consumer_device_12_data_user_6,1.1007993903047244
2024-10-15_consumer_device_12_data_user_6,1.8394516626874755
2024-10-16_consumer_device_12_data_user_6,2.507706326054882
2024-10-17_consumer_device_12_data_user_6,2.7762620851579194
2024-10-18_consumer_device_12_data_user_6,4.029022681731273
2024-10-19_consumer_device_12_data_user_6,1.1387944450550784
2024-10-20_consumer_device_12_data_user_6,1.6915428795334957
2024-10-21_consumer_device_12_data_user_6,0.3990395748558294
2024-10-22_consumer_device_12_data_user_6,0.1714282279870312
2024-10-23_consumer_device_12_data_user_6,0.1821269064246516
2024-10-24_consumer_device_12_data_user_6,0.6754320468324077
2024-09-24_consumer_device_12_data_user_7,0.6371869885777196
2024-09-25_consumer_device_12_data_user_7,1.4194483167673533
2024-09-26_consumer_device_12_data_user_7,0.8610516397464162
2024-09-27_consumer_device_12_data_user_7,0.2388235947153371
2024-09-28_consumer_device_12_data_user_7,0.4678803621361803
2024-09-29_consumer_device_12_data_user_7,0.8306041165058341
2024-09-30_consumer_device_12_data_user_7,0.8595728360385474
2024-10-01_consumer_device_12_data_user_7,0.024494120473515
2024-10-02_consumer_device_12_data_user_7,0.0255910638668647
2024-10-03_consumer_device_12_data_user_7,0.024494120473515
2024-10-04_consumer_device_12_data_user_7,0.0192661467888465
2024-10-05_consumer_device_12_data_user_7,0.014254436450552
2024-10-06_consumer_device_12_data_user_7,0.014254436450552
2024-10-07_consumer_device_12_data_user_7,0.014254436450552
2024-10-08_consumer_device_12_data_user_7,0.014254436450552
2024-10-09_consumer_device_12_data_user_7,0.014254436450552
2024-10-10_consumer_device_12_data_user_7,0.1821269064246516
2024-10-11_consumer_device_12_data_user_7,0.1714282279870312
2024-10-12_consumer_device_12_data_user_7,0.1714282279870312
2024-10-13_consumer_device_12_data_user_7,0.2542670018308636
2024-10-14_consumer_device_12_data_user_7,0.05085536287586
2024-10-15_consumer_device_12_data_user_7,0.0477353293397536
2024-10-16_consumer_device_12_data_user_7,1.2228804571357397
2024-10-17_consumer_device_12_data_user_7,0.1821269064246516
2024-10-18_consumer_device_12_data_user_7,0.2475816997037109
2024-10-19_consumer_device_12_data_user_7,0.1651033109090131
2024-10-20_consumer_device_12_data_user_7,0.1714282279870312
2024-10-21_consumer_device_12_data_user_7,0.1651033109090131
2024-10-22_consumer_device_12_data_user_7,0.1651033109090131
2024-10-23_consumer_device_12_data_user_7,0.0322714721267184
2024-10-24_consumer_device_12_data_user_7,0.0283567051817735
2024-09-24_consumer_device_12_data_user_8,0.2456278586330663
2024-09-25_consumer_device_12_data_user_8,0.2657164051932122
2024-09-26_consumer_device_12_data_user_8,0.2456278586330663
2024-09-27_consumer_device_12_data_user_8,0.1419491737185817
2024-09-28_consumer_device_12_data_user_8,0.2198783381179746
2024-09-29_consumer_device_12_data_user_8,0.4775822470699277
2024-09-30_consumer_device_12_data_user_8,0.4218564884074803
2024-10-01_consumer_device_12_data_user_8,0.024494120473515
2024-10-02_consumer_device_12_data_user_8,0.024494120473515
2024-10-03_consumer_device_12_data_user_8,0.024494120473515
2024-10-04_consumer_device_12_data_user_8,0.024494120473515
2024-10-05_consumer_device_12_data_user_8,0.014254436450552
2024-10-06_consumer_device_12_data_user_8,0.014254436450552
2024-10-07_consumer_device_12_data_user_8,0.014254436450552
2024-10-08_consumer_device_12_data_user_8,0.014254436450552
2024-10-09_consumer_device_12_data_user_8,0.014254436450552
2024-10-10_consumer_device_12_data_user_8,0.1714282279870312
2024-10-11_consumer_device_12_data_user_8,0.185191857469159
2024-10-12_consumer_device_12_data_user_8,0.1714282279870312
2024-10-13_consumer_device_12_data_user_8,0.1714282279870312
2024-10-14_consumer_device_12_data_user_8,0.0308190375515332
2024-10-15_consumer_device_12_data_user_8,0.014254436450552
2024-10-16_consumer_device_12_data_user_8,0.0469734712540012
2024-10-17_consumer_device_12_data_user_8,0.1821269064246516
2024-10-18_consumer_device_12_data_user_8,0.1714282279870312
2024-10-19_consumer_device_12_data_user_8,0.1651033109090131
2024-10-20_consumer_device_12_data_user_8,0.185191857469159
2024-10-21_consumer_device_12_data_user_8,0.1714282279870312
2024-10-22_consumer_device_12_data_user_8,0.1915167745471772
2024-10-23_consumer_device_12_data_user_8,0.0322714721267184
2024-10-24_consumer_device_12_data_user_8,0.0385963892047366
2024-09-24_consumer_device_12_data_user_9,0.4678803621361803
2024-09-25_consumer_device_12_data_user_9,0.3983728256578397
2024-09-26_consumer_device_12_data_user_9,0.4284159538372259
2024-09-27_consumer_device_12_data_user_9,0.1620377202787276
2024-09-28_consumer_device_12_data_user_9,0.305880801825675
2024-09-29_consumer_device_12_data_user_9,0.2626514541487049
2024-09-30_consumer_device_12_data_user_9,0.3229043973413136
2024-10-01_consumer_device_12_data_user_9,0.014254436450552
2024-10-02_consumer_device_12_data_user_9,0.0205793535285702
2024-10-03_consumer_device_12_data_user_9,0.014254436450552
2024-10-04_consumer_device_12_data_user_9,0.0192661467888465
2024-10-05_consumer_device_12_data_user_9,0.024494120473515
2024-10-06_consumer_device_12_data_user_9,0.014254436450552
2024-10-07_consumer_device_12_data_user_9,0.014254436450552
2024-10-08_consumer_device_12_data_user_9,0.014254436450552
2024-10-09_consumer_device_12_data_user_9,0.014254436450552
2024-10-10_consumer_device_12_data_user_9,0.024494120473515
2024-10-11_consumer_device_12_data_user_9,0.024494120473515
2024-10-12_consumer_device_12_data_user_9,0.0205793535285702
2024-10-13_consumer_device_12_data_user_9,0.014254436450552
2024-10-14_consumer_device_12_data_user_9,0.014254436450552
2024-10-15_consumer_device_12_data_user_9,0.014254436450552
2024-10-16_consumer_device_12_data_user_9,0.1038535929699501
2024-10-17_consumer_device_12_data_user_9,0.0312780319661906
2024-10-18_consumer_device_12_data_user_9,0.0540602464177718
2024-10-19_consumer_device_12_data_user_9,0.014254436450552
2024-10-20_consumer_device_12_data_user_9,0.014254436450552
2024-10-21_consumer_device_12_data_user_9,0.014254436450552
2024-10-22_consumer_device_12_data_user_9,0.014254436450552
2024-10-23_consumer_device_12_data_user_9,0.0477353293397536
2024-10-24_consumer_device_12_data_user_9,0.0401566844382396
2024-09-24_consumer_device_13_data_user_1,5.7239453282388935
2024-09-25_consumer_device_13_data_user_1,9.181431522855542
2024-09-26_consumer_device_13_data_user_1,7.897228529706605
2024-09-27_consumer_device_13_data_user_1,6.839544733259369
2024-09-28_consumer_device_13_data_user_1,5.842122067901779
2024-09-29_consumer_device_13_data_user_1,6.279730459646795
2024-09-30_consumer_device_13_data_user_1,6.018426138762858
2024-10-01_consumer_device_13_data_user_1,0.1173269907892754
2024-10-02_consumer_device_13_data_user_1,0.107911105821382
2024-10-03_consumer_device_13_data_user_1,0.1396730217100193
2024-10-04_consumer_device_13_data_user_1,0.0838718275488427
2024-10-05_consumer_device_13_data_user_1,0.1397724306159725
2024-10-06_consumer_device_13_data_user_1,0.1163961233985683
2024-10-07_consumer_device_13_data_user_1,0.014254436450552
2024-10-08_consumer_device_13_data_user_1,0.0308190375515332
2024-10-09_consumer_device_13_data_user_1,0.1270948018361887
2024-10-10_consumer_device_13_data_user_1,0.4762157412194719
2024-10-11_consumer_device_13_data_user_1,1.1777837976849477
2024-10-12_consumer_device_13_data_user_1,0.2256743734185656
2024-10-13_consumer_device_13_data_user_1,0.1795877361153325
2024-10-14_consumer_device_13_data_user_1,1.2938390771894557
2024-10-15_consumer_device_13_data_user_1,1.3117430037389348
2024-10-16_consumer_device_13_data_user_1,4.518476342288319
2024-10-17_consumer_device_13_data_user_1,0.0559231653758397
2024-10-18_consumer_device_13_data_user_1,0.1461068432261308
2024-10-19_consumer_device_13_data_user_1,0.0570462323674073
2024-10-20_consumer_device_13_data_user_1,0.4344620989584437
2024-10-21_consumer_device_13_data_user_1,0.0702986461990585
2024-10-22_consumer_device_13_data_user_1,0.0507213152893891
2024-10-23_consumer_device_13_data_user_1,0.1714282279870312
2024-10-24_consumer_device_13_data_user_1,0.1651033109090131
2024-09-24_consumer_device_13_data_user_10,5.710035798868172
2024-09-25_consumer_device_13_data_user_10,7.539237084362663
2024-09-26_consumer_device_13_data_user_10,6.260356602987282
2024-09-27_consumer_device_13_data_user_10,4.76197255539662
2024-09-28_consumer_device_13_data_user_10,5.060863060382668
2024-09-29_consumer_device_13_data_user_10,6.892949258822024
2024-09-30_consumer_device_13_data_user_10,13.093760641030508
2024-10-01_consumer_device_13_data_user_10,0.1899307336141428
2024-10-02_consumer_device_13_data_user_10,0.0473040874064972
2024-10-03_consumer_device_13_data_user_10,0.0693745094765981
2024-10-04_consumer_device_13_data_user_10,0.014254436450552
2024-10-05_consumer_device_13_data_user_10,0.0477353293397536
2024-10-06_consumer_device_13_data_user_10,0.0338317673602214
2024-10-07_consumer_device_13_data_user_10,0.0401566844382396
2024-10-08_consumer_device_13_data_user_10,0.0308190375515332
2024-10-09_consumer_device_13_data_user_10,0.0714442269825449
2024-10-10_consumer_device_13_data_user_10,0.3942705081579115
2024-10-11_consumer_device_13_data_user_10,0.2877407879139136
2024-10-12_consumer_device_13_data_user_10,0.2139216291987177
2024-10-13_consumer_device_13_data_user_10,0.1685553824798044
2024-10-14_consumer_device_13_data_user_10,0.97543130938791
2024-10-15_consumer_device_13_data_user_10,2.0707487063052903
2024-10-16_consumer_device_13_data_user_10,7.554378546280328
2024-10-17_consumer_device_13_data_user_10,0.6135906242568817
2024-10-18_consumer_device_13_data_user_10,0.3731818027597692
2024-10-19_consumer_device_13_data_user_10,0.3994426374126997
2024-10-20_consumer_device_13_data_user_10,1.4708681739437233
2024-10-21_consumer_device_13_data_user_10,0.2229794592865582
2024-10-22_consumer_device_13_data_user_10,0.1714282279870312
2024-10-23_consumer_device_13_data_user_10,0.2229794592865582
2024-10-24_consumer_device_13_data_user_10,0.2229794592865582
2024-09-24_consumer_device_13_data_user_11,0.8686372353411352
2024-09-25_consumer_device_13_data_user_11,3.032954765222508
2024-09-26_consumer_device_13_data_user_11,1.5604628254375492
2024-09-27_consumer_device_13_data_user_11,0.7099329505297428
2024-09-28_consumer_device_13_data_user_11,0.4753578902171066
2024-09-29_consumer_device_13_data_user_11,2.043602374353919
2024-09-30_consumer_device_13_data_user_11,5.093455508381136
