ID,kwh
2024-09-30_consumer_device_12_data_user_10,1.1373681367764088
2024-10-01_consumer_device_12_data_user_10,1.1940464821377357
2024-10-02_consumer_device_12_data_user_10,2.010497370221927
2024-10-03_consumer_device_12_data_user_10,1.6221017707827796
2024-10-04_consumer_device_12_data_user_10,3.1718218491379884
2024-10-05_consumer_device_12_data_user_10,2.9431082432206765
2024-10-06_consumer_device_12_data_user_10,1.6402893219499788
2024-10-07_consumer_device_12_data_user_10,-0.3481842481816362
2024-10-08_consumer_device_12_data_user_10,-0.2416210408872006
2024-10-09_consumer_device_12_data_user_10,0.4838878749278512
2024-10-10_consumer_device_12_data_user_10,1.263226329735542
2024-10-11_consumer_device_12_data_user_10,1.6748106510849907
2024-10-12_consumer_device_12_data_user_10,1.1534933246416723
2024-10-13_consumer_device_12_data_user_10,0.1775476703599165
2024-10-14_consumer_device_12_data_user_10,0.9284270948341192
2024-10-15_consumer_device_12_data_user_10,0.2011189681693109
2024-10-16_consumer_device_12_data_user_10,-0.0525179876768244
2024-10-17_consumer_device_12_data_user_10,-0.0455907918532147
2024-10-18_consumer_device_12_data_user_10,1.0535994724705762
2024-10-19_consumer_device_12_data_user_10,1.105756750941445
2024-10-20_consumer_device_12_data_user_10,0.0683017220742018
2024-10-21_consumer_device_12_data_user_10,-1.2736375669707147
2024-10-22_consumer_device_12_data_user_10,-0.7886108996894997
2024-10-23_consumer_device_12_data_user_10,-0.4196534913859276
2024-10-24_consumer_device_12_data_user_10,-0.4776009523553144
2024-09-24_consumer_device_12_data_user_11,-0.1812368340050109
2024-09-25_consumer_device_12_data_user_11,0.4137282457038481
2024-09-26_consumer_device_12_data_user_11,0.4807008092343734
2024-09-27_consumer_device_12_data_user_11,0.6818434239725898
2024-09-28_consumer_device_12_data_user_11,1.380294792441478
2024-09-29_consumer_device_12_data_user_11,1.168467938969534
2024-09-30_consumer_device_12_data_user_11,0.7584978217596872
2024-10-01_consumer_device_12_data_user_11,0.5883444215580502
2024-10-02_consumer_device_12_data_user_11,1.0133009094330734
2024-10-03_consumer_device_12_data_user_11,1.240525252931294
2024-10-04_consumer_device_12_data_user_11,2.595531518499038
2024-10-05_consumer_device_12_data_user_11,2.5450662358223344
2024-10-06_consumer_device_12_data_user_11,1.155331087174558
2024-10-07_consumer_device_12_data_user_11,-0.8062505777962946
2024-10-08_consumer_device_12_data_user_11,-1.092201223948079
2024-10-09_consumer_device_12_data_user_11,-0.3821589329737639
2024-10-10_consumer_device_12_data_user_11,0.3063555367165661
2024-10-11_consumer_device_12_data_user_11,1.0491431612130442
2024-10-12_consumer_device_12_data_user_11,0.5487360055007166
2024-10-13_consumer_device_12_data_user_11,-1.183657939896074
2024-10-14_consumer_device_12_data_user_11,-0.19677679718758
2024-10-15_consumer_device_12_data_user_11,-0.349881896498761
2024-10-16_consumer_device_12_data_user_11,-1.0089274467344485
2024-10-17_consumer_device_12_data_user_11,-1.2518769217995225
2024-10-18_consumer_device_12_data_user_11,0.0076639513290341
2024-10-19_consumer_device_12_data_user_11,-0.3189707844405376
2024-10-20_consumer_device_12_data_user_11,-1.1694507147580189
2024-10-21_consumer_device_12_data_user_11,-1.7139687882409935
2024-10-22_consumer_device_12_data_user_11,-0.8403196535300278
2024-10-23_consumer_device_12_data_user_11,-0.5200560656371614
2024-10-24_consumer_device_12_data_user_11,-0.6495376325506773
2024-09-24_consumer_device_12_data_user_12,0.4199911593685863
2024-09-25_consumer_device_12_data_user_12,0.6904877970986801
2024-09-26_consumer_device_12_data_user_12,0.8424836694472426
2024-09-27_consumer_device_12_data_user_12,1.1189438524462387
2024-09-28_consumer_device_12_data_user_12,1.8317372439120203
2024-09-29_consumer_device_12_data_user_12,1.6157574981613512
2024-09-30_consumer_device_12_data_user_12,1.170929287508102
2024-10-01_consumer_device_12_data_user_12,1.3171599329274528
2024-10-02_consumer_device_12_data_user_12,1.427640196552801
2024-10-03_consumer_device_12_data_user_12,1.850717236279649
2024-10-04_consumer_device_12_data_user_12,3.055786340467198
2024-10-05_consumer_device_12_data_user_12,3.064016337636528
2024-10-06_consumer_device_12_data_user_12,1.656282506056113
2024-10-07_consumer_device_12_data_user_12,-0.4424805890679035
2024-10-08_consumer_device_12_data_user_12,-0.4992718038556554
2024-10-09_consumer_device_12_data_user_12,-0.0319665403965097
2024-10-10_consumer_device_12_data_user_12,0.4135169540418433
2024-10-11_consumer_device_12_data_user_12,0.9489867296060608
2024-10-12_consumer_device_12_data_user_12,0.5818724422827141
2024-10-13_consumer_device_12_data_user_12,-0.987104296326716
2024-10-14_consumer_device_12_data_user_12,-1.3240627985775268
2024-10-15_consumer_device_12_data_user_12,-0.6728567112089084
2024-10-16_consumer_device_12_data_user_12,-1.0713890256278398
2024-10-17_consumer_device_12_data_user_12,-1.318119391241115
2024-10-18_consumer_device_12_data_user_12,-0.1434375087601097
2024-10-19_consumer_device_12_data_user_12,-0.6641549395430631
2024-10-20_consumer_device_12_data_user_12,-1.5986379637663126
2024-10-21_consumer_device_12_data_user_12,-2.1094114288520944
2024-10-22_consumer_device_12_data_user_12,-1.2630375260822828
2024-10-23_consumer_device_12_data_user_12,-1.235036213982041
2024-10-24_consumer_device_12_data_user_12,-1.1400765260187695
2024-09-24_consumer_device_12_data_user_13,1.4984340222045431
2024-09-25_consumer_device_12_data_user_13,1.2780461583310094
2024-09-26_consumer_device_12_data_user_13,1.979470362656312
2024-09-27_consumer_device_12_data_user_13,2.244274806724168
2024-09-28_consumer_device_12_data_user_13,2.03285085069775
2024-09-29_consumer_device_12_data_user_13,1.991839209802798
2024-09-30_consumer_device_12_data_user_13,1.8848345746155688
2024-10-01_consumer_device_12_data_user_13,2.345742172689274
2024-10-02_consumer_device_12_data_user_13,2.2719039069937788
2024-10-03_consumer_device_12_data_user_13,1.868915283828808
2024-10-04_consumer_device_12_data_user_13,3.111101790953805
2024-10-05_consumer_device_12_data_user_13,3.484582698035312
2024-10-06_consumer_device_12_data_user_13,2.198655336775163
2024-10-07_consumer_device_12_data_user_13,-0.2987315929963239
2024-10-08_consumer_device_12_data_user_13,-0.1442813201370456
2024-10-09_consumer_device_12_data_user_13,0.4219546973055443
2024-10-10_consumer_device_12_data_user_13,0.348825833522232
2024-10-11_consumer_device_12_data_user_13,0.4753423190236358
2024-10-12_consumer_device_12_data_user_13,0.1824799407739767
2024-10-13_consumer_device_12_data_user_13,-0.6486066312534561
2024-10-14_consumer_device_12_data_user_13,-0.6644810336815371
2024-10-15_consumer_device_12_data_user_13,-0.6267658215254713
2024-10-16_consumer_device_12_data_user_13,-1.0485844592831643
2024-10-17_consumer_device_12_data_user_13,-1.4864199752063847
2024-10-18_consumer_device_12_data_user_13,0.1773227218792959
2024-10-19_consumer_device_12_data_user_13,0.617522828411172
2024-10-20_consumer_device_12_data_user_13,-0.8283935736315217
2024-10-21_consumer_device_12_data_user_13,-1.3488718113416365
2024-10-22_consumer_device_12_data_user_13,-0.2671763860176361
2024-10-23_consumer_device_12_data_user_13,-0.9354176670863404
2024-10-24_consumer_device_12_data_user_13,0.0294001030345639
2024-09-24_consumer_device_12_data_user_2,-0.7029804038493711
2024-09-25_consumer_device_12_data_user_2,-0.0765444230343002
2024-09-26_consumer_device_12_data_user_2,-0.6071403357209583
2024-09-27_consumer_device_12_data_user_2,-0.8965404875904351
2024-09-28_consumer_device_12_data_user_2,-0.2476184628698629
2024-09-29_consumer_device_12_data_user_2,-0.1581448270139354
2024-09-30_consumer_device_12_data_user_2,0.1744883553869597
2024-10-01_consumer_device_12_data_user_2,0.8866503852072252
2024-10-02_consumer_device_12_data_user_2,1.7854366154829648
2024-10-03_consumer_device_12_data_user_2,1.1819255473395307
2024-10-04_consumer_device_12_data_user_2,3.1597840097974714
2024-10-05_consumer_device_12_data_user_2,2.3605006880429324
2024-10-06_consumer_device_12_data_user_2,1.0749579059620542
2024-10-07_consumer_device_12_data_user_2,-0.099977966272416
2024-10-08_consumer_device_12_data_user_2,-0.2890428129997413
2024-10-09_consumer_device_12_data_user_2,-0.3646341943499439
2024-10-10_consumer_device_12_data_user_2,-0.530649327944666
2024-10-11_consumer_device_12_data_user_2,1.16304026213426
2024-10-12_consumer_device_12_data_user_2,0.3716595488442883
2024-10-13_consumer_device_12_data_user_2,0.0903145741947364
2024-10-14_consumer_device_12_data_user_2,1.9976884615519617
2024-10-15_consumer_device_12_data_user_2,1.069968425971478
2024-10-16_consumer_device_12_data_user_2,1.4212960365635676
2024-10-17_consumer_device_12_data_user_2,0.1749217614916436
2024-10-18_consumer_device_12_data_user_2,0.1144095348622425
2024-10-19_consumer_device_12_data_user_2,-0.756218462848793
2024-10-20_consumer_device_12_data_user_2,-0.6886908952613576
2024-10-21_consumer_device_12_data_user_2,-1.3311342135911
2024-10-22_consumer_device_12_data_user_2,-0.5400258995045295
2024-10-23_consumer_device_12_data_user_2,-0.6909216617626966
2024-10-24_consumer_device_12_data_user_2,0.0553675795733011
2024-09-24_consumer_device_12_data_user_3,0.4168388564288014
2024-09-25_consumer_device_12_data_user_3,0.5391650881922047
2024-09-26_consumer_device_12_data_user_3,1.6606952854799617
2024-09-27_consumer_device_12_data_user_3,0.8785891713709562
2024-09-28_consumer_device_12_data_user_3,1.5275111960915284
2024-09-29_consumer_device_12_data_user_3,2.122590427591281
2024-09-30_consumer_device_12_data_user_3,1.395686348745614
2024-10-01_consumer_device_12_data_user_3,2.325332438503255
2024-10-02_consumer_device_12_data_user_3,2.192741425434751
2024-10-03_consumer_device_12_data_user_3,1.5322009479671967
2024-10-04_consumer_device_12_data_user_3,3.5979313629698
2024-10-05_consumer_device_12_data_user_3,2.605295760353966
2024-10-06_consumer_device_12_data_user_3,1.582690177187131
2024-10-07_consumer_device_12_data_user_3,0.6003244697300205
2024-10-08_consumer_device_12_data_user_3,0.2585749803788945
2024-10-09_consumer_device_12_data_user_3,-0.3320509505930231
2024-10-10_consumer_device_12_data_user_3,-0.5766672526150667
2024-10-11_consumer_device_12_data_user_3,1.3785435891875792
2024-10-12_consumer_device_12_data_user_3,0.4028390303371664
2024-10-13_consumer_device_12_data_user_3,0.4173987628019929
2024-10-14_consumer_device_12_data_user_3,1.9780437327716065
2024-10-15_consumer_device_12_data_user_3,1.0791863090933953
2024-10-16_consumer_device_12_data_user_3,1.0536914702126912
2024-10-17_consumer_device_12_data_user_3,1.5723795998662484
2024-10-18_consumer_device_12_data_user_3,1.247069813342602
2024-10-19_consumer_device_12_data_user_3,0.1803988107668615
2024-10-20_consumer_device_12_data_user_3,-0.143101519014377
2024-10-21_consumer_device_12_data_user_3,-0.6205326455759822
2024-10-22_consumer_device_12_data_user_3,0.0897305889354863
2024-10-23_consumer_device_12_data_user_3,-0.3808864705176324
2024-10-24_consumer_device_12_data_user_3,1.0803697956353395
2024-09-24_consumer_device_12_data_user_4,4.8403637504475565
2024-09-25_consumer_device_12_data_user_4,4.736831558788486
2024-09-26_consumer_device_12_data_user_4,6.36100471294902
2024-09-27_consumer_device_12_data_user_4,4.863277202558715
2024-09-28_consumer_device_12_data_user_4,6.433027583956259
2024-09-29_consumer_device_12_data_user_4,7.100463634820113
2024-09-30_consumer_device_12_data_user_4,7.696817908757211
2024-10-01_consumer_device_12_data_user_4,8.207037082184716
2024-10-02_consumer_device_12_data_user_4,8.26903504654946
2024-10-03_consumer_device_12_data_user_4,7.57841341011263
2024-10-04_consumer_device_12_data_user_4,8.854517674334373
2024-10-05_consumer_device_12_data_user_4,8.622051928409851
2024-10-06_consumer_device_12_data_user_4,7.480416292550466
2024-10-07_consumer_device_12_data_user_4,6.23508676814121
2024-10-08_consumer_device_12_data_user_4,5.749753584778143
2024-10-09_consumer_device_12_data_user_4,5.092497676114006
2024-10-10_consumer_device_12_data_user_4,4.807223058515097
2024-10-11_consumer_device_12_data_user_4,6.009182034114615
2024-10-12_consumer_device_12_data_user_4,5.624542710396083
2024-10-13_consumer_device_12_data_user_4,6.092685243813135
2024-10-14_consumer_device_12_data_user_4,7.130827678932807
2024-10-15_consumer_device_12_data_user_4,5.935665990356594
2024-10-16_consumer_device_12_data_user_4,5.767140283730441
2024-10-17_consumer_device_12_data_user_4,6.241507871377132
2024-10-18_consumer_device_12_data_user_4,4.821778391284812
2024-10-19_consumer_device_12_data_user_4,3.830332714252713
2024-10-20_consumer_device_12_data_user_4,3.717620797968768
2024-10-21_consumer_device_12_data_user_4,2.531899200348014
2024-10-22_consumer_device_12_data_user_4,3.101812181439352
2024-10-23_consumer_device_12_data_user_4,2.7885251724866325
2024-10-24_consumer_device_12_data_user_4,4.608009046257448
2024-09-24_consumer_device_12_data_user_5,5.872316251463851
2024-09-25_consumer_device_12_data_user_5,5.909024217600935
2024-09-26_consumer_device_12_data_user_5,6.603245097483
2024-09-27_consumer_device_12_data_user_5,5.330461613315324
2024-09-28_consumer_device_12_data_user_5,6.894753322318844
2024-09-29_consumer_device_12_data_user_5,7.7373989717888225
2024-09-30_consumer_device_12_data_user_5,7.968652880240049
2024-10-01_consumer_device_12_data_user_5,8.569781347347908
2024-10-02_consumer_device_12_data_user_5,7.776047900851257
2024-10-03_consumer_device_12_data_user_5,7.281953661397277
2024-10-04_consumer_device_12_data_user_5,8.295984749859619
2024-10-05_consumer_device_12_data_user_5,7.802207982549595
2024-10-06_consumer_device_12_data_user_5,6.765548812067313
2024-10-07_consumer_device_12_data_user_5,5.146057413835213
2024-10-08_consumer_device_12_data_user_5,5.197011700683792
2024-10-09_consumer_device_12_data_user_5,4.787499565336923
2024-10-10_consumer_device_12_data_user_5,4.5932566017497605
2024-10-11_consumer_device_12_data_user_5,5.50421676141531
2024-10-12_consumer_device_12_data_user_5,4.773130679913529
2024-10-13_consumer_device_12_data_user_5,5.190473220856448
2024-10-14_consumer_device_12_data_user_5,6.516009835494573
2024-10-15_consumer_device_12_data_user_5,6.216997301782308
2024-10-16_consumer_device_12_data_user_5,5.982831750194159
2024-10-17_consumer_device_12_data_user_5,5.803759356784932
2024-10-18_consumer_device_12_data_user_5,5.070210516260993
2024-10-19_consumer_device_12_data_user_5,4.542840059130156
2024-10-20_consumer_device_12_data_user_5,3.804383147171561
2024-10-21_consumer_device_12_data_user_5,2.6483099730462585
2024-10-22_consumer_device_12_data_user_5,3.9294541463879615
2024-10-23_consumer_device_12_data_user_5,3.4733579392353024
2024-10-24_consumer_device_12_data_user_5,4.681577614807628
2024-09-24_consumer_device_12_data_user_6,4.851064624135189
2024-09-25_consumer_device_12_data_user_6,5.249976577099432
2024-09-26_consumer_device_12_data_user_6,6.233786200198054
2024-09-27_consumer_device_12_data_user_6,4.411035985736658
2024-09-28_consumer_device_12_data_user_6,6.043301969590559
2024-09-29_consumer_device_12_data_user_6,6.63661359788489
2024-09-30_consumer_device_12_data_user_6,6.573788224510898
2024-10-01_consumer_device_12_data_user_6,6.7806354644552105
2024-10-02_consumer_device_12_data_user_6,6.707953041606634
2024-10-03_consumer_device_12_data_user_6,6.425784674458835
2024-10-04_consumer_device_12_data_user_6,7.551824070224835
2024-10-05_consumer_device_12_data_user_6,7.318688804275079
2024-10-06_consumer_device_12_data_user_6,6.261259862847112
2024-10-07_consumer_device_12_data_user_6,4.258440859192278
2024-10-08_consumer_device_12_data_user_6,4.36627910871874
2024-10-09_consumer_device_12_data_user_6,4.339248786099303
2024-10-10_consumer_device_12_data_user_6,4.421868393882607
2024-10-11_consumer_device_12_data_user_6,4.987213159806747
2024-10-12_consumer_device_12_data_user_6,4.203075289021509
2024-10-13_consumer_device_12_data_user_6,4.335523408909495
2024-10-14_consumer_device_12_data_user_6,5.439503528380042
2024-10-15_consumer_device_12_data_user_6,5.1181694159412405
2024-10-16_consumer_device_12_data_user_6,4.901120608103293
2024-10-17_consumer_device_12_data_user_6,4.959026385891889
2024-10-18_consumer_device_12_data_user_6,3.5138880784944733
2024-10-19_consumer_device_12_data_user_6,3.2374680553258326
2024-10-20_consumer_device_12_data_user_6,2.616185805913784
2024-10-21_consumer_device_12_data_user_6,1.8906837193641477
2024-10-22_consumer_device_12_data_user_6,3.165181818393208
2024-10-23_consumer_device_12_data_user_6,2.814011315164629
2024-10-24_consumer_device_12_data_user_6,4.05182868539579
2024-09-24_consumer_device_12_data_user_7,2.61462459486989
2024-09-25_consumer_device_12_data_user_7,3.374065374564454
2024-09-26_consumer_device_12_data_user_7,3.943287260464331
2024-09-27_consumer_device_12_data_user_7,2.519829411858828
2024-09-28_consumer_device_12_data_user_7,3.094239933996241
2024-09-29_consumer_device_12_data_user_7,3.444167522651759
2024-09-30_consumer_device_12_data_user_7,3.038135332137226
2024-10-01_consumer_device_12_data_user_7,3.665902619394685
2024-10-02_consumer_device_12_data_user_7,4.058021834268391
2024-10-03_consumer_device_12_data_user_7,3.177109605901381
2024-10-04_consumer_device_12_data_user_7,4.291429888354597
2024-10-05_consumer_device_12_data_user_7,3.8404228758825303
2024-10-06_consumer_device_12_data_user_7,3.214955822675147
2024-10-07_consumer_device_12_data_user_7,1.4770798595851042
2024-10-08_consumer_device_12_data_user_7,1.4248800793555034
2024-10-09_consumer_device_12_data_user_7,1.2975112159994664
2024-10-10_consumer_device_12_data_user_7,2.307993602836815
2024-10-11_consumer_device_12_data_user_7,2.3452154054942853
2024-10-12_consumer_device_12_data_user_7,1.515406484347772
2024-10-13_consumer_device_12_data_user_7,1.619628801857476
2024-10-14_consumer_device_12_data_user_7,3.0151424281025583
2024-10-15_consumer_device_12_data_user_7,2.001706594102539
2024-10-16_consumer_device_12_data_user_7,1.8548922532465209
2024-10-17_consumer_device_12_data_user_7,2.124858634911396
2024-10-18_consumer_device_12_data_user_7,0.9652985480099514
2024-10-19_consumer_device_12_data_user_7,0.9980128978708732
2024-10-20_consumer_device_12_data_user_7,0.1637450848293266
2024-10-21_consumer_device_12_data_user_7,-0.7181133565167731
2024-10-22_consumer_device_12_data_user_7,0.0847541294612865
2024-10-23_consumer_device_12_data_user_7,-0.1822383026963473
2024-10-24_consumer_device_12_data_user_7,0.8292512571837067
2024-09-24_consumer_device_12_data_user_8,-0.7285070991038395
2024-09-25_consumer_device_12_data_user_8,-0.4129552770491277
2024-09-26_consumer_device_12_data_user_8,1.129329695762039
2024-09-27_consumer_device_12_data_user_8,0.7627764566207589
2024-09-28_consumer_device_12_data_user_8,0.6527966391903804
2024-09-29_consumer_device_12_data_user_8,-0.1702480672649958
2024-09-30_consumer_device_12_data_user_8,-0.2651329296721617
2024-10-01_consumer_device_12_data_user_8,-0.3279182761159207
2024-10-02_consumer_device_12_data_user_8,1.0412086867137158
2024-10-03_consumer_device_12_data_user_8,0.5465758100686419
2024-10-04_consumer_device_12_data_user_8,2.2170298916447964
2024-10-05_consumer_device_12_data_user_8,1.9961196692174323
2024-10-06_consumer_device_12_data_user_8,0.7162107415455597
2024-10-07_consumer_device_12_data_user_8,-0.9623287139419632
2024-10-08_consumer_device_12_data_user_8,-1.1080641810679586
2024-10-09_consumer_device_12_data_user_8,-0.4867888365960808
2024-10-10_consumer_device_12_data_user_8,0.6896766301212338
2024-10-11_consumer_device_12_data_user_8,0.6861918561835425
2024-10-12_consumer_device_12_data_user_8,0.5978948447530874
2024-10-13_consumer_device_12_data_user_8,-0.3089789254919182
2024-10-14_consumer_device_12_data_user_8,-0.3584355291396116
2024-10-15_consumer_device_12_data_user_8,-1.7388016959252433
2024-10-16_consumer_device_12_data_user_8,-2.0727852095194903
2024-10-17_consumer_device_12_data_user_8,-1.0296106762639092
2024-10-18_consumer_device_12_data_user_8,-0.4598982027712185
2024-10-19_consumer_device_12_data_user_8,-0.6681909922278194
2024-10-20_consumer_device_12_data_user_8,-3.0904577400174733
2024-10-21_consumer_device_12_data_user_8,-2.681263817136592
2024-10-22_consumer_device_12_data_user_8,-2.474924809087719
2024-10-23_consumer_device_12_data_user_8,-3.013698673014363
2024-10-24_consumer_device_12_data_user_8,-1.0951954764643714
2024-09-24_consumer_device_12_data_user_9,-0.9019050018160568
2024-09-25_consumer_device_12_data_user_9,-0.5073184764062667
2024-09-26_consumer_device_12_data_user_9,1.22085782169483
2024-09-27_consumer_device_12_data_user_9,0.7684492315540008
2024-09-28_consumer_device_12_data_user_9,0.5458180361191893
2024-09-29_consumer_device_12_data_user_9,-0.4427243251669215
2024-09-30_consumer_device_12_data_user_9,-0.4673291782334651
2024-10-01_consumer_device_12_data_user_9,-0.3979092271302444
2024-10-02_consumer_device_12_data_user_9,0.6271769672616347
2024-10-03_consumer_device_12_data_user_9,0.4917349390895021
2024-10-04_consumer_device_12_data_user_9,1.886248829067195
2024-10-05_consumer_device_12_data_user_9,1.5991127159533711
2024-10-06_consumer_device_12_data_user_9,0.3232722070007011
2024-10-07_consumer_device_12_data_user_9,-1.410524083771319
2024-10-08_consumer_device_12_data_user_9,-1.3547985251788668
2024-10-09_consumer_device_12_data_user_9,-0.7654033304239404
2024-10-10_consumer_device_12_data_user_9,0.374572807079953
2024-10-11_consumer_device_12_data_user_9,0.5129808220151256
2024-10-12_consumer_device_12_data_user_9,0.0945265801903587
2024-10-13_consumer_device_12_data_user_9,-0.9475324520200492
2024-10-14_consumer_device_12_data_user_9,-0.4868130403161556
2024-10-15_consumer_device_12_data_user_9,-1.7405331005511386
2024-10-16_consumer_device_12_data_user_9,-1.9541621007013927
2024-10-17_consumer_device_12_data_user_9,-1.0786404243076515
2024-10-18_consumer_device_12_data_user_9,-0.1365147026113062
2024-10-19_consumer_device_12_data_user_9,-0.2442889197963856
2024-10-20_consumer_device_12_data_user_9,-2.789072552100341
2024-10-21_consumer_device_12_data_user_9,-2.5783652280344143
2024-10-22_consumer_device_12_data_user_9,-2.616517709579448
2024-10-23_consumer_device_12_data_user_9,-3.1862615051469287
2024-10-24_consumer_device_12_data_user_9,-1.1922295202425262
2024-09-24_consumer_device_13_data_user_1,0.2181634147215298
2024-09-25_consumer_device_13_data_user_1,2.5783962407875305
2024-09-26_consumer_device_13_data_user_1,3.668206355836718
2024-09-27_consumer_device_13_data_user_1,4.5764426966402505
2024-09-28_consumer_device_13_data_user_1,4.746798545028724
2024-09-29_consumer_device_13_data_user_1,2.0797361544928994
2024-09-30_consumer_device_13_data_user_1,3.325997245472204
2024-10-01_consumer_device_13_data_user_1,4.557682728948116
2024-10-02_consumer_device_13_data_user_1,6.367811324744808
2024-10-03_consumer_device_13_data_user_1,7.334163007385327
2024-10-04_consumer_device_13_data_user_1,10.180091706795537
2024-10-05_consumer_device_13_data_user_1,9.248012498820366
2024-10-06_consumer_device_13_data_user_1,6.317918958163753
2024-10-07_consumer_device_13_data_user_1,1.309196566638588
2024-10-08_consumer_device_13_data_user_1,-0.0264401542308843
2024-10-09_consumer_device_13_data_user_1,0.4905152985222764
2024-10-10_consumer_device_13_data_user_1,2.062135318507773
2024-10-11_consumer_device_13_data_user_1,4.481506488500552
2024-10-12_consumer_device_13_data_user_1,3.324446937928724
2024-10-13_consumer_device_13_data_user_1,1.2002303239832908
2024-10-14_consumer_device_13_data_user_1,1.741116684271105
2024-10-15_consumer_device_13_data_user_1,0.7054336120782662
2024-10-16_consumer_device_13_data_user_1,0.725618850090654
2024-10-17_consumer_device_13_data_user_1,0.824559172179052
2024-10-18_consumer_device_13_data_user_1,1.793900237577326
2024-10-19_consumer_device_13_data_user_1,0.0731894440390272
2024-10-20_consumer_device_13_data_user_1,-1.7527041707257514
2024-10-21_consumer_device_13_data_user_1,-3.144366094796371
2024-10-22_consumer_device_13_data_user_1,-2.33984865838784
2024-10-23_consumer_device_13_data_user_1,-1.318221791270377
2024-10-24_consumer_device_13_data_user_1,1.83932977312832
2024-09-24_consumer_device_13_data_user_10,2.8282020176876608
2024-09-25_consumer_device_13_data_user_10,4.875911940527617
2024-09-26_consumer_device_13_data_user_10,6.95322944150151
2024-09-27_consumer_device_13_data_user_10,8.23476853200442
2024-09-28_consumer_device_13_data_user_10,8.032656936392874
2024-09-29_consumer_device_13_data_user_10,4.820110056464333
2024-09-30_consumer_device_13_data_user_10,5.612712155504594
2024-10-01_consumer_device_13_data_user_10,6.452796725584442
2024-10-02_consumer_device_13_data_user_10,7.71913545680573
2024-10-03_consumer_device_13_data_user_10,9.327633268813129
2024-10-04_consumer_device_13_data_user_10,11.603949519393844
2024-10-05_consumer_device_13_data_user_10,11.36433708542132
2024-10-06_consumer_device_13_data_user_10,7.72307538401308
2024-10-07_consumer_device_13_data_user_10,2.8246351546198785
2024-10-08_consumer_device_13_data_user_10,2.209648868531641
2024-10-09_consumer_device_13_data_user_10,3.02160240821774
2024-10-10_consumer_device_13_data_user_10,5.880751904696386
2024-10-11_consumer_device_13_data_user_10,6.890463621227302
2024-10-12_consumer_device_13_data_user_10,6.012891978347223
2024-10-13_consumer_device_13_data_user_10,2.7436548258065514
2024-10-14_consumer_device_13_data_user_10,3.2521437260924184
2024-10-15_consumer_device_13_data_user_10,2.414513656073721
2024-10-16_consumer_device_13_data_user_10,2.002417997230709
2024-10-17_consumer_device_13_data_user_10,3.143322067743116
2024-10-18_consumer_device_13_data_user_10,4.791416935131446
2024-10-19_consumer_device_13_data_user_10,4.437392541862464
2024-10-20_consumer_device_13_data_user_10,0.9469567956245196
2024-10-21_consumer_device_13_data_user_10,-1.1175449275527545
2024-10-22_consumer_device_13_data_user_10,-0.6084785852342075
2024-10-23_consumer_device_13_data_user_10,0.1680642054501673
2024-10-24_consumer_device_13_data_user_10,2.877740183704615
2024-09-24_consumer_device_13_data_user_11,1.3177215820198782
2024-09-25_consumer_device_13_data_user_11,2.9529152637914766
2024-09-26_consumer_device_13_data_user_11,4.993298794620476
2024-09-27_consumer_device_13_data_user_11,6.401022443242212
