ID,C22,C23,C24,C25,C26,C27
104,0.0133336171982435,0.1206522589711009,0.1429745006596595,2.1158394283762765,0.0222114991333535,0.1308817599427927
105,0.0137718136554965,0.0654844942395216,0.0426556300360635,2.1539034455332886,0.0594895135441322,0.2047084736631293
106,0.0141005398197947,0.0807800349174749,0.0365869768127259,2.615482434738297,0.0808903270649837,0.6354610006718646
107,0.0086151043085763,0.0499560200457756,0.0328157934407163,0.3653821835529389,0.0166877630769743,0.0309401156781748
108,0.0087445332044651,0.049427180142929,0.0256015116308508,0.0160583545645213,0.0122140166474497,0.1869935376861465
109,0.0138270288205447,0.0733181615417833,0.0389727428689757,0.0160583545645213,0.0162804357725803,0.0229465902419976
110,0.0087522991687208,0.3934932314457028,0.146252793200586,0.2459562857572028,0.0396037934031094,0.1118574220389634
111,0.0329862972228354,0.1126468948387056,0.0943759283825448,0.030973046187356,0.0196372896846402,0.01739313802035
112,0.0066343347005229,-0.0006187465257307088,0.0276818592526642,0.0160583545645213,0.0096464991502799,0.0029424841094512
113,0.0280684426695941,0.2345221462664587,0.1346339498256957,0.3297093589341248,0.0381327734024316,0.0708669357017131
114,0.0114530816115646,0.0587050698451392,0.0320285458717653,0.7047603852248732,0.0585116193643676,0.0453448838606052
115,0.0165433082491133,0.0378715628447234,0.0438357790105901,0.0160583545645213,0.0161478279766634,0.1251867178588215
116,0.004908871794926,0.1496568597382854,0.0256015116308508,0.0160583545645213,0.0446563576355667,0.0206963440804318
117,0.0069486401496604,0.1537045429928602,0.05044020460515,0.2748044495771328,0.0352570950070749,0.1338370854399616
118,0.0912834242970191,0.189266154647499,0.4262359623596813,0.1482851106144526,0.0332197713234951,0.01794763444276
119,0.0365867855660169,0.027681437198642,0.0256015116308508,0.0160583545645213,0.0083186067818821,0.0509491436504392
120,0.0496079874554041,0.0503881041968204,0.0256015116308508,0.0187648012494183,0.0165895747448099,0.0673538321178855
121,0.0536491567743567,0.1284632555853962,0.1389784749469645,0.0449947435250951,0.0311092052189413,0.0208021553634241
122,0.149578295034901,0.1871915264805764,0.6401911853088341,0.0570600339693929,0.0376737395092978,0.01794763444276
123,0.0473624895801392,0.2415300095250442,0.1321736873931177,0.0397838711929953,0.0582508689972899,2.3223725189390168
124,0.04708301084773,0.2371102474237584,0.3566819545146819,1.2116579912095775,0.0317560574425165,0.019527917110179
125,0.0581345840453493,0.1193493489032145,0.0815093012340758,0.0432546408689095,0.035001326503508,0.0496240663823189
126,0.0123838907727829,0.2910685034340224,0.1730911876500277,0.2482613302660329,0.0142780320586231,0.0423569234489039
127,0.0126036027775469,0.0488516496284207,0.0736329109775061,0.0160583545645213,0.0033401086368532,0.1956313103954814
128,0.0094990510931736,0.1243486659527976,0.1129355341243017,0.2153897673585025,0.0898768785744709,0.0199395215539768
129,0.0416617262688148,0.2782397953972201,0.4954441591023742,0.4999858159414007,0.0127686772992086,0.6049891424453451
130,0.0185678182149629,0.1578850323151043,0.4047689407295939,0.1688368489400464,0.0151883533595015,0.0158834957918659
131,0.0905108929016776,0.1495848702974129,0.0962944441696554,0.0488301230785883,0.0381716617289493,0.7858282328023849
132,0.0469557816630029,0.0929516451231077,0.090627122332774,1.044043619897494,0.0546339778620795,0.0177212085044518
133,0.010936903095883,0.033511873953718,0.0306275817263331,0.4520182381808272,0.0230680248651873,0.019719968310608
134,0.0427551501577752,0.1181910035828345,0.0422442392580369,0.0398281891381348,0.0339905599801158,0.0176407336774789
135,0.0728696080779243,0.2699837951040585,0.0971112615650445,0.0160583545645213,0.0178289943405509,0.1306732435958909
136,0.0082072138955325,0.0627977888660224,0.0690294337971527,0.3740482962590623,0.0230680248651873,0.0200386166042224
137,0.0168738569898621,0.4043113968246028,0.1395797928405618,0.028495409510143,0.0229664501539356,0.2420935643539339
138,0.0157281263507527,0.0772317393008027,0.0645488867583144,0.3249408843827414,0.0159092278843316,0.0159893070748582
139,0.029048845216296,0.1830805814079163,0.0891045402083937,0.2415906512639058,0.093614106180962,1.7617413182678208
140,0.043587235032676,0.4862450841061559,0.2557219010766521,0.5675676873785425,0.0471763393966263,0.6560661775410042
141,0.0168351401132738,0.0659715851574158,0.1680330914666802,0.404445106846325,0.0375454970186277,0.1330339689055906
142,0.0550807572160763,0.0247507725156243,0.0279166291427491,0.0231357836006655,0.004474752392135,0.9621381375408308
143,0.0113789542718066,0.029054767233302,0.0256015116308508,0.0160583545645213,0.0056063988431855,0.0953682965090481
144,0.0364430171919437,0.2022834392255778,0.290682467223417,0.0906214718912825,0.0229983256577235,0.034382979928421
145,0.0245097147824551,0.1324344569537043,0.1377113674232196,0.0309603256015553,0.0153145900558784,0.1286565686649626
146,0.004908871794926,0.0090929222382578,0.0256015116308508,0.0225655687815024,0.0120653544701701,0.4896061551306845
147,0.0071791483367476,0.046439050920359,0.037423520362393,0.0160583545645213,0.0294424215152774,0.1454818833925744
148,0.0107225976114775,0.1007361209677384,0.1131199042854523,0.2370353724860625,0.0918100519301032,0.9904588476682764
149,0.0243992267603814,0.1474564360946658,0.0557680907356944,0.0432546408689095,0.0194769672868303,0.1549880062419904
150,0.0385494209420201,0.0870550355046158,0.054322924463816,0.0470777471079064,0.0118580776332017,0.0145761796674266
151,0.1215941959124236,0.1768984407810127,0.2526589758915752,0.0851400874295368,0.0471813101683891,0.0164138923800126
152,0.0316456985690663,0.0553390522952802,0.0639622922015069,0.0481199779811877,0.052836381273016,0.4501839833909687
153,0.038364764883029,0.1302004122612711,0.0798167530290475,0.3531931272469965,0.0346789994036583,0.1348053950904502
154,0.1178637340251796,0.0395720425942733,0.0316191430163262,0.0269192495458274,0.0170289552013236,0.0524955881309213
155,0.0105002650105077,0.1109806762333522,0.1272480284376461,0.0519732018134537,0.032608420533537,0.1121564124449721
156,0.0053530244202036,0.0894049350235745,0.0586805006448803,0.0160583545645213,0.010173984343629,1.040595163846672
157,0.0190402313726579,0.0657154754882533,0.0535304402717547,0.1376877616009015,0.0891269950598331,-0.2041759716731687
158,0.004908871794926,0.0739039600787956,0.0408405746845919,0.1993720359120207,0.0180348032606281,0.0211036457557272
159,0.0076233009620252,0.0620115378250953,0.0894115188991809,0.1542486487184224,0.0521887511806677,0.4281944897455903
160,0.0098934547002343,0.1878871500884806,0.1392898065030413,0.1348040456965837,0.0371354892800926,0.0338529582558183
161,0.0099021421645218,0.1227552771824887,0.0472638201743057,0.1618723567722927,0.0139271612377895,0.3205675049511117
162,0.0395025957521127,0.0945507621214776,0.0580282758735511,0.0274149252642392,0.0199391772904735,0.0158834957918659
163,0.2093046197276478,0.1559209475555666,0.116270054858217,0.081056108165868,0.0118580776332017,0.031176220852001
164,0.0234640043861716,0.058087303199693,0.0435262442176854,0.9515777728653494,0.068168106131651,0.0145761796674266
165,0.024431644181989,0.2701202010900825,0.3052113028522972,0.0888931496507585,0.0173377870222698,0.0145761796674266
166,0.0294704072455558,0.0375775077876099,0.0256015116308508,0.0160583545645213,0.0021810747618786,0.6233290386088699
167,0.0106093946249373,0.0364981973004713,0.0256015116308508,0.0192850995068884,0.0147752821642712,-0.0379323642620076
168,0.0428888101758118,0.167118318387901,0.085276669006601,0.0385008721956556,0.041176968257398,0.443710484550036
169,0.05032861732778,0.1932214866714315,0.2275784350920394,0.185349385271039,0.0200389647349157,0.0186322054295376
170,0.0072129015041198,0.0182557929499475,0.0342167575861485,0.0160583545645213,0.014100901404836,0.5583133552944561
171,0.0107225976114775,0.0366844244655573,0.0256015116308508,0.0192850995068884,0.0468695129394156,1.3218879652203102
172,0.1545058971658207,0.180500565415474,0.4738976356300218,0.0600762964010219,0.0136216081561995,0.025232553824833
173,0.0089834969419669,0.0263720501035517,0.0315216402948526,0.0160583545645213,0.0081955313288652,0.2352238437423582
174,0.005938358504666,0.074074716648586,0.0398046410544002,0.1409933537276093,0.0404579765583554,1.0745029974722344
175,0.1106111513627481,0.3664285714397782,0.0589734221273493,0.0160583545645213,0.0154564932863593,0.0145761796674266
176,0.0077552137388763,0.2528337591800978,0.199340824596914,0.3101824514329938,0.1061712571655935,0.0857755271944258
177,0.0618236374573669,0.1608180416259697,0.1380314191035386,0.0432546408689095,0.0330487845342845,0.0199395215539768
178,0.0114530816115646,0.1321976273657914,0.0899683284649318,5.387238649126303,0.0513093698730363,0.3125706176550809
179,0.0133996769452849,0.0704355418846397,0.0297644501977293,0.1455677220898369,0.0159669416086126,0.1745943000504555
180,0.0205620200038381,0.0964058628733732,0.1589007766149398,0.0764407055927595,0.018915633051519,0.1316467921323126
181,0.0312309524067884,0.0958838378420655,0.2182856165443472,0.0160583545645213,0.0231566897175599,0.0225340567930177
182,0.0117504043608121,0.0723537031389648,0.0718313016102575,0.1122647125508966,0.0194031805876538,0.6119889812370163
183,0.0496435053226221,0.2228267033152128,0.3554265084228637,0.040515399638608,0.0230938183305331,0.0397706978445855
184,0.0076570541293974,0.2538432759451407,0.2281014294410515,3.55251884569465,0.189036804247531,0.5413556686479639
185,0.0324412269235679,0.0699080899077289,0.0355975136906299,0.0449947435250951,0.0232975894127471,0.0177212085044518
186,0.004908871794926,0.0855875774564523,0.0287038767117001,0.4931925571423936,0.0146850013047857,0.5007180667570426
187,0.0070784873258005,0.2084784880872187,0.3043693685601857,0.2796054621709491,0.121962898563562,1.2703106598427327
188,0.0167155404103894,0.1966604098076765,0.0789846006362159,0.0373009081073551,0.0173377870222698,0.0266608071914449
189,0.0128922009915029,0.0376237369972742,0.1049297155539198,0.0989671560443103,0.0682338837125478,0.7395463915826328
190,0.4971633694632671,0.3068995125764025,0.3414646233711783,0.0921818663397435,0.026089904526235,0.0851370527970064
191,0.0696635147485565,0.0879633812077892,0.0511479796248413,0.0245308416039197,0.0556792264260091,0.3819357312103309
192,0.0113829412746625,0.1234949422033651,0.1183939156460501,0.1945137247409011,0.0318033236723841,0.0390687841471733
193,0.0273885348294996,0.1007159468269506,0.0392477427074145,0.3589525607955157,0.0128040048888762,0.0145761796674266
194,0.0170836955476559,0.3836253946339212,0.3165307213846636,0.1574346049152528,0.0282935829024879,0.5445403483435145
195,0.0187083417820602,0.571726004665298,0.3300975218869671,3.0461422820723247,0.1850196317868589,0.4393278053438623
196,0.0049259298409949,0.1158445520022506,0.1059887423896389,0.0281937114038019,0.0070336741273535,0.1691689026091696
197,0.0077630738540235,0.0199232806008615,0.0300119077862864,0.0160583545645213,0.0084981080827056,-0.0067404523680236
198,0.0377629914453635,0.1003714517245497,0.1434376048698714,0.8942564684390537,0.0298195434210596,0.0559371024327335
199,0.023857851077794,0.1441804160516949,0.0977372014010716,0.1285334894443086,0.0298970048627587,0.0286437907678989
200,0.0605872014619151,0.132232032611484,0.1214362822054345,0.0517807273560184,0.0262048502408409,0.0346969140126818
201,0.0142787095153678,0.1186810923061093,0.1396439249645145,0.3031091133549499,0.0137653567822699,0.4703748055589019
202,0.0369540927204368,0.3012050565028853,0.3980919957237011,0.0432546408689095,0.029617373441271,1.4922005390625488
203,0.0587315008622524,0.084381973995699,0.0749987601145794,0.0160583545645213,0.0174290430234549,0.0405790816520382
204,0.013452992008554,0.0649631140691946,0.0393292350188521,0.0708942326770202,0.0694694852244075,0.8394131221620116
205,0.0350411729457689,0.0321704497801325,0.023152713138882,0.0380323580308332,0.0266697369248512,0.0463559892895207
206,0.0672166239999412,0.159406457606007,0.0636971524206847,0.0897722832948066,0.0128786183495682,0.0145761796674266
207,0.0082072138955325,0.0484609450393404,0.0287749904371258,0.3865774037100355,0.0159092278843316,0.0293721485585481
208,0.0187456375840909,0.0058483905220618,0.038379696153027,0.0160583545645213,0.0136490605332999,0.9519804544478464
209,0.0259247522679131,0.1344092369470207,0.0323998565279571,0.1650793260147484,0.0248818696428691,0.8845089063478442
210,0.0250498647272095,0.1186048408907568,0.0853167830926059,0.2281803505781145,0.0568369821250072,0.240655759313893
211,0.0309859923852698,-0.0006839561711310012,0.029713428359867,0.0160583545645213,0.000685052258733033,0.2817819781456708
212,0.004908871794926,0.2336604025253125,0.3021593911096379,0.7237189691355899,0.0253446893870946,0.1188144027772866
213,0.0599236086161752,0.2346064584112958,0.0660168371821446,0.7093633894534297,0.0894214906661539,0.7658960207126144
214,0.0094247728282269,0.0079502554033504,0.0584742254420807,0.0484189292934761,0.0124727929653456,0.1008897076870996
215,0.013766736215787,0.2703659949613193,0.1899786931524095,0.2362741273742731,0.0299828018192668,0.1022443594055291
216,0.0433017738969581,0.1444393309990003,0.090324227566055,0.0160583545645213,0.008530006999902,0.0164138923800126
217,0.0623794444452712,0.3030345389110987,0.3343503506028019,0.2722175169716511,0.111745637155906,0.0177212085044518
218,0.0793650109024227,0.1695421309042518,0.3054753113672296,0.6050294930597748,0.054713005139829,0.0186322054295376
219,0.0073892540256408,0.1487535714652532,0.0411401245353436,0.0380323580308332,0.0326892697328389,0.2338003046578594
220,0.0128292731549507,0.023455897539941,0.0672914946760675,0.0241311901323943,0.0066966142030006,0.2752963500360126
221,0.0364563163764458,0.1268062191935296,0.2666087479363005,0.0432546408689095,0.0164543601484715,0.0283775826618582
222,0.0443436909934305,0.0899441829204801,0.0657132831245353,0.399376108084326,0.0441087418557888,0.0177212085044518
223,0.0304839037235367,0.427953685191287,0.1213276947880904,0.1607820735286086,0.0116246351587265,0.0507853856842191
224,0.0884053696763956,0.4171187539162993,0.6796585081163021,0.1447129151771524,0.0273437839238811,0.0297194489329629
225,0.0147635567462046,0.0625836059670644,0.0050603295083083,0.1576282956472287,0.0210299207977198,1.0229096854353772
226,0.0364461848019189,0.0315222436998915,0.0326320529118338,0.0160583545645213,0.0107089494937161,0.0099841662348696
227,0.0270832302901751,0.4170257949572162,0.2936493936856669,0.2205161488515305,0.1061712571655935,0.0176407336774789
228,0.0365942563674096,0.0665521498212275,0.0175326993910521,0.0173739063744879,0.0199391772904735,0.0145761796674266
229,0.0475011085270878,0.1377885650787732,0.0315216402948526,0.0461203656583539,0.0175844387311874,0.0204699181421235
230,0.066920251156064,0.1726890974348381,0.3828926048652311,0.0538589424237589,0.035308473935364,0.0259645426348358
231,0.0165749301211533,0.0508034267735344,0.1938735617575394,0.0160583545645213,0.0013556353317514,0.2190584741046111
232,0.0263735166454651,0.4661479288632568,0.2426405507492409,0.3723911137627884,0.0475393528484825,0.0615265130771947
233,0.0307464447840018,0.0715606221094897,0.1355599409132656,0.111562092354362,0.0462563905010987,0.3876945527635032
234,0.0210876114922782,0.3893085892983036,0.3415316626476515,0.1324245529637128,0.0188754718429481,0.0357859787699342
235,0.0380385710421094,0.0861226328488757,0.0906000961829368,0.1111544186666297,0.026634451996853,0.0374841360798088
236,0.0989407486229381,0.2374770036765982,0.0525972631719587,0.857176492091313,0.1044870255175992,0.741475777315725
237,0.0044148231552597,0.0588010713094638,0.0328170876298491,0.0985875675602447,0.0130119864047087,0.4425725159789069
238,0.0208542651353425,0.4803127595796936,0.2555439659615904,0.3353639071998632,0.0459794644374463,0.7097351782948751
239,0.067696963598594,0.1210112451616639,0.1264652398374555,0.0756262639103088,0.0118580776332017,0.0701177277304739
240,0.0170521050438608,0.2822363240323644,0.0500333328225342,0.0173739063744879,0.0131286899163278,0.067228208704262
241,0.0428408955120019,0.1022842558181776,0.132700989531043,0.4688113207654542,0.0127535068672457,0.0725031073897187
242,0.1595738047979309,0.2445858851944704,0.1045894441620139,0.6866024865436349,0.123237957355943,1.1343093411641236
243,0.1143859655237818,0.2421568701730834,0.5513323458951737,1.2435615933924429,0.0335988920517103,0.015181990246572
244,0.010249465803811,0.1588323642043146,0.0737124124268694,0.343264703401147,0.0367940804222591,0.0650410903516674
245,0.0162064926533119,0.041996625805435,0.0306275817263331,0.4057116626487559,0.0155887719296547,0.0590293120411731
246,0.020384258257566,0.0457104736450539,0.0256015116308508,0.0432546408689095,0.0247517797982009,0.6713397272768704
247,0.0316498025547687,0.1955937455971577,0.3510147191398237,0.0432546408689095,0.0153145900558784,0.1483133753544168
248,0.01772615297685,0.0982982586902903,0.1459184003167711,0.1021371931625627,0.0135406004466937,0.2216388548194006
249,0.0266850629130047,0.0713425246110175,0.0440593431401457,0.8699474771407414,0.0822535973937854,0.0234727978176013
250,0.0497955127300727,0.2632854934612219,0.4616049723761198,0.2056133843021971,0.0127686772992086,1.2852248931202557
251,0.0692751486510885,0.3286740482989196,0.1293844946619747,0.1866395603161809,0.0150283619201361,-0.0279190679822133
