ID,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21
50,0.0091145267544075,0.0078205360805016,0.0176496524026939,0.0305207094100224,0.0241442298991239,0.2373092183013077,0.0324711861585268,0.0348749611244564,0.0283344687933946,0.0254400196637162,0.0093792608199478
51,0.5769369855434077,0.0445614486424831,0.0216171849582329,0.2419260832910295,0.0944837982076785,1.3864867361887454,0.6816789030208196,0.0461287057137959,0.0780105667611697,0.0858705260885527,0.0165757425743109
52,0.0138615261053254,0.0475061664228208,0.0066171541389649,0.0152741817226269,1.3495750846030057,7.51279623769071,0.0234436018190347,0.0883040311806105,0.0288928527564631,0.0537854621280585,0.0096899461309263
53,0.0055809224778069,0.0084048783646296,0.0060655190095539,0.0142256011174977,0.0267137088356173,0.1629737028021927,0.0724355133979582,0.0443437273120942,0.1015099881132951,0.0427887725737546,0.0602276222716468
54,0.4121499036372372,0.0545359694223891,0.0136103725052593,0.1854942898174086,0.1481461583223642,2.339115024926942,0.3956178808266298,0.0446376720124824,0.063691286537588,0.0522141997126764,0.0176194049376832
55,0.0541670068699354,0.0203570383973358,0.007758766112935,0.0365787890189422,0.0572706261716882,0.4874176188356804,0.0503078001465649,0.0954558692779535,0.0390555862823777,0.0492749042292471,0.0119816613837215
56,0.0280683165289584,0.0508697692429934,0.0152773801432966,0.042750224094827,0.2017612449542718,4.627643576390911,0.0297303225643002,0.0246132208727211,0.0238594363886139,0.0253169634589594,0.0086431481717923
57,0.000879091850513406,0.0440004535630153,0.0042374060215483,0.0136211439314975,0.2172450377163692,2.1359698647035845,0.0234436018190347,0.0282336468104184,0.0226713903917636,0.0242100694659766,0.0092561690503103
58,0.3013726720713053,0.0338061978363414,0.0101739343975755,0.0642043117229987,0.0868463043714506,1.4294891540527903,0.1854694949188154,0.0400414503697682,0.0545983654444558,0.0291427088587679,0.0108797273673886
59,1.1920215886621746,0.0415289762904224,0.0323725334565022,0.2674128262922677,0.0469034389368823,0.2835742492213475,2.1334381622800533,0.0469891065464033,0.0833471934908591,0.1077331046463823,0.1543371535694646
60,-0.0014278555875969,0.0181531993066103,0.0263214808370046,0.0339472130897702,0.0263513330844795,0.1768182673592682,0.3185300349259518,0.0662247382011408,0.0769314130969705,0.0436134123657266,0.1271724410139327
61,0.8109320612953697,0.0231117765442406,0.0276503231206231,0.3041653851185329,0.0278114309892623,0.4520147320333498,1.2127647523848093,0.1043855492558357,0.1444699858705087,0.1052019372792583,0.0635969835889014
62,0.0653828344351986,0.0094898206043155,0.0179402443190312,0.0713606891006675,0.0333234188272251,0.7887454115304726,0.0769767087303801,0.0427874377515543,0.0320495117218209,0.0423039757507522,0.0172197073074826
63,-0.0373153971735915,0.0193681118907563,0.0164286988272404,0.0145843725697814,0.0761466522433544,0.3339450406826663,0.0375731515205,0.0155720806674942,0.0137204411400603,0.0466649764631311,0.0121288464538125
64,0.3051662179845114,0.0078061585263215,0.0361750033618992,0.0364184004650196,0.0301767615726782,0.3739372062015909,0.1068603187422735,0.0532745267724529,0.0452205572782996,0.0206219620805368,0.0078393396793003
65,0.1099412106786956,0.0306751135585302,0.0127828209045261,0.1014611627013364,0.0621924885324767,0.542842904663049,0.3744099949953846,0.0293372959591359,0.0719158085009733,0.0337766748917656,0.032765617211659
66,0.0281456507515404,0.0444280882802134,0.0115560163053526,0.0332439794476995,0.2532362545805733,2.728988669438623,0.0991304399185349,0.0289448403514832,0.0220559520167843,0.0907919859592821,0.0089387216243963
67,0.1005039657563156,0.0219678235507247,0.0148473381729228,0.0688815707675685,0.0608477607436577,0.7052583131923902,0.7644938119746979,0.051900431505215,0.2370394028517846,0.0469821653160634,0.0377926177675149
68,0.9576634186760278,0.1239245635988056,0.0383591242772242,0.2197597497368333,0.4984001825048687,1.9459994645773997,1.649140417452126,0.094538433341382,0.0544083698410659,0.1062322826102045,0.0635189215567848
69,-0.0119815703880977,0.0205825868578842,0.0072466641784719,0.012595294443865,0.0392493685992882,0.3099408364839482,0.0234436018190347,0.0190196336066726,0.0232567055603003,0.0178893765761186,0.0187916890604142
70,0.0804720702645679,0.009006055133753,0.0084636627063276,0.054103256503633,0.052617058170457,1.7924639031741398,0.0463383004216478,0.0492127050298002,0.0342911979602582,0.0204959523899615,0.0205883824050729
71,0.0057671357312269,0.0287733130716817,0.0089804577939658,0.0311434562543509,0.0516342821190698,0.4294763229306417,0.6902799948847854,0.0519616439001545,0.066181091270983,0.0773246850213636,0.059250450654396
72,0.1832711400658802,0.0337219612665223,0.0290871144790406,0.1086271663246334,0.053666260571648,0.3392259325816857,1.1683604448044018,0.0542248817533398,0.1245818256994276,2.729221691187473,0.047827199943164
73,0.0244980026906504,0.0064654541383363,0.0234723793920285,0.0191518475442462,0.0230949124795949,0.2192948469061966,0.0324711861585268,0.0912988161749815,0.0294574959848844,0.0376742392610195,0.0123508888604888
74,-0.0050544428680282,0.0269089973371167,0.008729883237885,0.0308663046346664,0.0688277362112637,0.9017586161832888,0.2186142554973952,0.0790686535061248,0.039144506630531,0.0434517121094414,0.07442784652401
75,0.0875273775040898,0.0291696987396365,0.0200257592828099,0.1162325588104904,0.0963804482069314,1.426126761919223,0.0871552789148875,0.0209741378553879,0.0428266517496958,0.0304098616680731,0.0074409873591107
76,0.0793329966332532,0.0064654541383363,0.0200778526482,0.0726734327907179,0.0501619529802916,0.5774382984716075,0.0503358592659236,0.0209254296956494,0.0434802424108028,0.0263609332533688,0.0364451044492639
77,-0.0147477718606741,0.0169010447779812,0.0047660325863681,0.0183464196927998,0.0535891632369236,0.3516031849182772,0.0675004798658659,0.0257064248313106,0.0611335983692407,0.0432744519558637,0.0745477435006947
78,0.1153987005154721,0.1263143125433573,0.0060886495428544,0.0412513478843648,0.2742075315379986,1.297662219531704,0.0234436018190347,0.0489031864913848,0.0239629237697253,0.0252733907756065,0.0712777825787966
79,0.0266030246725137,0.0110717178867646,0.0237714349588683,0.0888828065874731,0.0267137088356173,0.2185932415056604,0.5585435415350543,0.0514350186482041,0.0656768865287963,0.0924820576015973,0.1397258886167733
80,0.138939440294429,0.0444089483507498,0.0082992775682629,0.0615918237347541,0.141423102364373,0.7442244576274979,0.3972250149936184,0.0215348271072578,0.1416867625823743,0.0349319143780176,0.0232865988632298
81,0.004198183865085,0.0080115607451746,0.0071325061316484,0.0367170932611698,0.0254827006263291,0.1902518438625711,0.2347824355356163,0.0524345896870507,0.0512711261363529,0.0669259693741933,0.0865898910319415
82,0.0296464671300856,0.0553249402036756,0.0096188038313411,0.0893524370498353,0.0383718111095583,0.5171035477876293,1.5834924495247644,0.0368372809194404,0.0837640302474801,0.031849943442563,0.018410358501093
83,0.0026075013801658,0.014410984487725,0.0076163697338207,0.0144706323192549,0.0320246931640064,0.357139933713116,0.0572158936092631,0.0230918017937945,0.0791058351989437,0.0202762075560768,0.0323813085737825
84,0.0569541266629594,0.0134557256014461,0.0066798300310064,0.0314444177240984,0.0301767615726782,0.1693666692342239,0.3625677903155332,0.1863626113213975,0.1060168811440719,0.0766338888416667,0.0642558006397635
85,-0.0074639202161128,0.0090763027219084,0.0063656690984829,0.0093755003916085,0.0392493685992882,0.3099408364839482,0.0234436018190347,0.0206518358487081,0.0239793150290868,0.0178893765761186,0.0202509503828664
86,0.0483174772777261,0.0572200721735073,0.0094956600840492,0.0494865093281005,0.0970593853979004,1.0388879863064366,0.0419108909818345,0.0294640994857907,0.0249785025136431,0.0713231435721409,0.0120391005870956
87,0.06313244221528,0.006069281156627,0.0166216600554269,0.0246089135983238,0.0267137088356173,0.199903459205162,0.0659015549435747,0.0207795459087499,0.0499342497927592,0.0204423505848408,0.023767234491494
88,-0.0042847381841625,0.0355010741977396,0.004636740701054,0.0199116856027031,0.4432588048564718,3.901597282475196,0.0582542728779838,0.0178572812061027,0.0333378527015006,0.132381668248041,0.0079367259854521
89,0.0448724741350637,0.0142176250337372,0.0259351857439683,0.0532995087126364,0.0267137088356173,0.2853193896341699,0.5605785164488947,0.0564386022220567,0.0699992961868659,0.1031869348204109,0.0308953705202625
90,0.0350631015856729,0.0105586681638244,0.0087639241498248,0.0234911430746178,0.0278306942907726,0.3618959634083885,0.0420555812570267,0.0295199093112167,0.0406302744439854,0.0190849186247815,0.0149291056545521
91,0.0338022071621239,0.0235690152439504,0.004356931725851,0.014856564943595,0.0329331201044476,0.2709695532437044,0.0438937510161661,0.2059654032514807,0.0515909155112538,0.0594327872960148,0.0255948146764026
92,-0.0060582981583335,0.0139518554851322,0.0067632821478783,0.0153178372168368,0.0265579652166558,0.1693666692342239,0.1139586622202653,0.1164295897311383,0.0660319655075562,0.0345395421528392,0.0810868497460219
93,-0.0207853394319323,0.0978757360814645,0.0036758637444105,0.0110792819107628,0.455571360574853,3.873387062722687,0.0297052983923816,0.023201212944128,0.023728807239101,0.0263834355842901,0.0096899461309263
94,0.1214553902431617,0.0132287849809956,0.0113531238062467,0.0765891926824151,0.0277889734259439,0.1912084895636516,0.536024529033038,0.0438211776077658,0.0645506263924102,0.0228220159689099,0.0390219911127829
95,0.3555606009458562,0.1221216867924824,0.0136301455628303,0.0399906805812788,0.0318012815094186,0.5727226357891786,0.1467270536931931,0.030704608716929,0.0418474444916342,0.0358931449219253,0.0168820577195916
96,0.0427054428088543,0.0239547905229785,0.0031739742377627,0.0286348414158892,0.0241442298991239,0.1734485568929094,0.3137377828652273,0.1941014275021878,0.1020406483322436,0.1012555606554142,0.0767857040877757
97,0.0872437701899707,0.0166649622369307,0.0086722766933206,0.034905423472348,0.0414089742751309,0.855691460693125,0.1145665774210823,0.1314804962626802,0.0223695601860469,0.051226286602383,0.0247189823671547
98,0.0130235199603784,0.7039837840267912,0.0039737795196175,0.0424623558614412,6.130171815615343,40.02959147844078,0.0234436018190347,0.1121742395576582,0.0224925211128228,0.1390498574174726,0.0187391414178605
99,0.0652096227342167,0.0265768679054902,0.0068983051269743,0.0263705733453134,0.0489439698410785,0.3075816741663593,0.2583532418329736,0.0355392211809665,0.1616253763551843,0.0788082155842003,0.1158825779998338
100,0.0242048365631385,0.0406154705160163,0.0124403931054036,0.0314444177240984,0.1730752961646282,2.0386022251084075,0.0708494312975556,0.01755688422652,0.0242989975906907,0.1587943807054271,0.011628675415956
101,0.0137969003998264,0.1924845709508674,0.0403442573007769,0.0873021656138162,0.8292021968789265,3.512703830351457,0.2129825372876251,0.0793972419510972,0.1652490244428449,0.1829359933754913,0.0249364811893215
102,0.0123304005036421,0.0106583734804674,0.0095154134603271,0.0489116796891649,0.0254827006263291,0.3601867001022774,0.0491115195882042,0.0768783197441514,0.0480964743547479,0.0546259376488761,0.0420852543861442
103,0.1023986478763315,0.0235767678686472,0.0287424578551508,0.0993398688990892,0.0388636155528581,0.3704437626044827,0.2642645365167294,0.101724336031635,0.2361873666561165,0.0721117890417245,0.1588506935981755
104,0.0083062550166143,0.0257018859519605,0.0261700736333645,0.1043610204035685,0.0327874059492239,0.6311635387580472,0.0666888609384653,0.0701573282336319,0.0468012858838244,0.0574662291975128,0.0243971313134139
105,0.0070264913514447,0.1092136058723129,0.0383882173884194,0.0947764904665673,0.1885878106238885,1.891684992039446,0.0745149383701385,0.0295399344236791,0.0317826164766219,0.036133430802789,0.0086431481717923
106,0.1609800550906035,0.1032570625538512,0.0138864713551255,0.0853974070776457,0.0382179804271651,0.6749744961022961,0.0758341886948795,0.0299872826204371,0.0395920156735264,0.0431698654057127,0.017839279880242
107,0.0583323396452196,0.009528662252663,0.0145419488135193,0.0277021536497086,0.0702873108801065,0.4173328176591175,0.0577973700974137,0.0207430549367707,0.0382110600573425,0.0178893765761186,0.0137971600738424
108,0.1132288481174786,0.0215934894485628,0.008404926541908,0.0332439794476995,0.0630942912592069,0.7594661648369956,0.0319881234581583,0.0207430549367707,0.0362890008795628,0.0178893765761186,0.0106852729181596
109,-0.0018570315547864,0.0079868065003695,0.0101998504937671,0.0144261620519428,0.0522631912806752,0.3029915565609562,0.2854839551991784,0.0239120892861827,0.0421581233462297,0.110904571985071,0.1541715496177644
110,0.505240812966831,0.0958223591805592,0.0558861188294108,0.0363612522053627,0.1266792304357147,0.9173144214771318,0.0256464283711278,0.3216407821333412,0.0254186288575791,0.0542795224383608,0.0563012143643177
111,-0.0044193346216304,0.0145417060084157,0.0046567222849567,0.0357639878496156,0.0307241039825236,0.2853812182772535,0.3564523998911494,0.2542901366128497,0.1371171180277575,0.0750746189215588,0.0778567608462949
112,-0.0064314559196298,0.0396643152925692,0.0063832296292446,0.0124662503879262,1.1631564811957866,8.619546858685426,0.0234436018190347,0.0164252825075671,0.0211436424921494,0.0282675380504825,0.0078919236652623
113,0.1775376782134338,0.1105194559495005,0.0126067653849393,0.0489685445830146,1.6453899025489442,9.880077519080006,0.7763517410903472,0.0850334278535008,0.1837384632323718,0.0825754877711061,0.0869035843529459
114,0.0043438850626276,0.0215297925205534,0.0350171757955842,0.0658523234890635,0.0428494690693548,0.7605739376492429,0.0315113503283822,0.0228170651412945,0.0300669291141606,0.021626473920247,0.0078919236652623
115,0.0183154146618222,0.0277201551179616,0.0029766635594548,0.0199116856027031,0.310567024518408,3.1129325796834757,0.0340431658814662,0.0790224333637305,0.0200298905095797,0.0234321518429224,0.0096899461309263
116,0.5794859958814292,0.0128382328029631,0.011288906985554,0.0300379715338677,0.1683811671153159,1.5044616484999287,0.2072535393062747,0.0175599733361885,0.0389747472579172,0.102744660586819,0.0078919236652623
117,0.0468479580111802,0.128889819101417,0.0069695648049931,0.0682274600897399,1.7033261463637095,7.9020616599343345,0.2320561150818133,0.0333268091695352,0.0899416208245568,0.065454573755329,0.0260570548957517
118,0.0716589317129455,0.0195181869139135,0.0087930995980587,0.0865972236609123,0.0594101414151588,0.2674706278819221,0.3326686159680133,0.0719731454106075,0.2852396733753757,0.0845097561024031,0.0494504184784787
119,0.0132424158376246,0.0193953324114347,0.0074735238312445,0.0129501010381245,0.0789608225511835,1.2380970512501526,0.0322517479334959,0.0155720806674942,0.0323680616292572,0.0202762075560768,0.0335524272918306
120,0.1710069751157548,0.0124815606677232,0.0039906048540997,0.015612447794676,0.034370760445912,0.2621092799570041,0.0445880967572332,0.0164252825075671,0.0409107445582294,0.0527503952158495,0.0636771031163121
121,0.0819849710399502,0.0106184043288096,0.0055524546240541,0.1000344201277512,0.0217564417523896,0.1902518438625711,0.0902897729365389,0.1519859150599366,0.1587199477328245,0.0315418385995199,0.0542417972787703
122,0.0366920448876483,0.0215554978430675,0.0066998745400269,0.0342488164608694,0.0726731860902725,0.4226467582381892,0.0859017198062968,0.337986133078244,0.1203604810433859,0.1072803600173811,0.1185565859227395
123,0.0698049649356302,0.4761920415739525,0.0265779095675331,0.064356301704076,3.779048866892284,17.98895794670236,0.3946173448175426,0.0816265114613777,0.072562304777523,0.2230471013818769,0.0745291472880822
124,0.0467535478108195,0.0554361164149243,0.0793039381753079,0.0453831868583547,0.0631517452546028,0.3550207725245136,0.1853579929129221,0.1198841809114817,0.111766466163347,0.0601736503077573,0.1004312871841435
125,0.0448107718364772,0.01248645309893,0.0097556760833611,0.032314987158581,0.030907707708851,0.2040964084196466,0.0889352616331774,0.0387209741225668,0.0459136997517399,0.054716661919525,0.0233173741685064
126,0.0482379786071828,0.0211127076435816,0.0322548610150648,0.0491230395639759,0.0306838547819858,0.2582097052115577,0.8870955484426116,0.0909998618904645,0.1780552269118112,0.075783804100507,0.1027620087965956
127,-0.0097437748273055,0.0108021276063966,0.0141545277985309,0.0454185979945505,0.0401411798718833,1.451251412833445,0.0771472077148967,0.0278904362808823,0.0317795120945543,0.0209868031212009,0.1165735693534557
128,0.1110518211129326,0.0150231841871148,0.0087099356784521,0.0553786729108578,0.0267137088356173,0.2415021675157922,0.2550600857912098,0.0320956946403164,0.1870348840155181,0.0547889046057262,0.1145431376239471
129,0.0267591639060325,0.0272231531061636,0.0359121688909399,0.0925181063505915,0.0341666219881369,0.2248887232023853,0.3080741537823809,0.3039887330256313,0.1135013513686847,0.0739243010967639,0.1372191610021005
130,0.0400515613504483,0.017972542796045,0.0370515557068075,0.0851127503777134,0.0443265041811025,0.3743516875881332,0.5398151398958174,0.039867858855883,0.0599284538175508,0.0891984491528146,0.0363082174112392
131,0.3271378440240651,0.0295320259574084,0.0062402996511968,0.0283796379738232,0.0567734320191299,0.463188656231724,0.3181363825687907,0.0490744894437519,0.0891440705858165,0.0294889004645538,0.0895780552050169
132,0.1819958731043758,0.0082609711389097,0.0125992692772342,0.0780037585885038,0.0377466300977027,0.3970922241903472,0.0508894950298593,0.0295871005969964,0.0463909904391907,0.0361282050413192,0.0093018289730721
133,0.0067300168686053,0.006669150130577,0.0081280013792995,0.0305207094100224,0.0267137088356173,0.3642787950563806,0.0377185062070378,0.0200396549358409,0.0319898853820627,0.0178893765761186,0.0086431481717923
134,-0.0082846487156152,0.0169047710014213,0.0057314165080588,0.028985743047353,0.0551235863947874,0.2996545304528999,0.0584452429002152,0.0680074873585688,0.06389132738281,0.0691564801592049,0.1267090599244298
135,0.0065575423948551,0.0498532831779387,0.0051792203896211,0.0415334491720314,0.321009175566163,4.893651608236469,0.1034243211297319,0.094053152023276,0.1445200124877812,0.2953207025903849,0.2515930449312478
136,0.01093449770448,0.0069175830758042,0.0092092966676057,0.0327681530473383,0.0254827006263291,0.3554024620432037,0.0686613645784558,0.0329717415612101,0.0568735283004082,0.0327394990809862,0.0209798364335043
137,0.3749585183410955,0.031244913015101,0.0351985837933841,0.0214499510773676,0.1018185507398663,0.6082529184393215,0.0288008232282475,0.2858588174154427,0.0227898913646545,0.0454727918905573,0.0309295706206071
138,0.0520523527797406,0.0087147360863612,0.025234543608935,0.0189268471624855,0.0377466300977027,0.401296396831386,0.0344545744855889,0.0649857887097603,0.0294167424455314,0.021817381340139,0.0957747012466612
