ID,C1,C2,C3
96,1.8846137686235556,0.2123791380275605,0.7917109284390286
97,4.332194752602252,0.0713164544596083,2.1936877161570414
98,0.2691783448284215,0.1348056334578331,0.1620316964181661
99,0.2349493302939183,0.2252178598631389,0.1076733447917327
100,0.1584357437280661,0.0588108785653702,0.118710411836259
101,0.0963534329388013,0.2696126917056489,0.0859198218750357
102,0.9993426189360864,0.1079679188534072,0.7913126411222443
103,0.1768229093471265,0.2043233449279313,0.1661289649855867
104,0.2791835655992574,0.2987080873921031,0.3470908993695453
105,0.0963534329388013,0.1181884880735168,0.09089948260957
106,0.0963534329388013,0.1176808836699791,0.09089948260957
107,0.1152322818128115,0.0521863911183999,0.1096415928405299
108,0.2481653138132489,0.0345531367114262,0.1830281792281717
109,0.1744849211139327,0.0756185085977876,0.1051242592584863
110,2.674179913552823,0.3370715974873264,1.3972531721301895
111,1.4810856250881872,0.1361608547941586,0.745744601830706
112,0.1089819996453544,0.0260922780929348,0.097042608314991
113,0.1336137937217674,0.3054075838429952,0.1008758742901086
114,0.1856554224690145,0.0745509188694512,0.1300652165737524
115,0.1169010795023015,0.0426275714620232,0.2588192088369802
116,0.1518502935835814,0.0590242171077506,0.1116007706223577
117,0.1326630821753016,0.2053317214798397,0.1093749805659577
118,0.4971857637468448,0.2460237821204345,0.4491676429825425
119,0.0963534329388013,0.0351683318934618,0.0818792843565866
120,0.1363633801996431,0.0779665001135498,0.0768996236220523
121,1.289779250819581,0.1099050984592821,1.2961429614879711
122,0.5895140795804283,0.2335899905068316,2.5826555716412662
123,0.0857527820229253,0.2188208565042686,0.0798170932176113
124,1.4532490043387472,0.2438019208842405,0.4547667584920823
125,0.2297023034956029,0.1504945891616415,0.2495866838217303
126,0.9012887972242852,0.3004153677596577,0.4027105227651596
127,0.2421348709216064,0.0591639130323955,0.1564137764581069
128,0.1113609827192223,0.161097337279304,0.0920745079711601
129,2.7508958901929392,0.2593038011535526,1.480834782480128
130,0.0928039068424797,0.2970366466823606,0.0740962906348109
131,0.3709163595525271,0.1372499803843283,0.2695720144620687
132,0.2391394271583951,0.0816725737298355,0.1386669658896103
133,0.1684885820908195,0.0452814677613304,0.1330144583553597
134,0.9695436202058292,0.1116414969602345,0.716232100508973
135,0.9233176739256552,0.1888572105875454,1.4481044235945268
136,0.3127943039474732,0.0633176066970435,0.1797237108767554
137,0.9562030356213174,0.3034728255869112,2.156841729425691
138,1.9419339719064257,0.0478855262975656,0.7983797567504048
139,0.0857527820229253,0.2442325631767261,0.0916440517249107
140,0.089745431051003,0.5932549141783483,0.0812796030732393
141,1.4338399801239097,0.0623811917938354,0.2733561922869235
142,0.0963534329388013,0.0264276776200375,0.0818792843565866
143,0.0963534329388013,0.0708802911088668,0.1169181468504071
144,2.7350164382554314,0.2646099615491011,1.649545506232284
145,6.778561047937135,0.0890461718196064,3.3843295190090834
146,0.3192105626988879,0.0253040769806347,0.165137148702383
147,0.4244005769327006,0.0443143281357578,0.5956894850897193
148,0.0963534329388013,0.1628771172312071,0.0818792843565866
149,0.0822574140805474,0.1420208508371587,0.0730663576469347
150,0.1590339282596207,0.1237143707677177,0.1122354524050429
151,2.3687735026072434,0.1905710334945951,0.555191302679345
152,0.0963534329388013,0.0955153106666301,0.0768996236220523
153,0.1528303754351756,0.1805625450927863,0.1072982673140764
154,0.0923607839107236,0.0757156782329701,0.0818792843565866
155,1.2685795119799397,0.0799536813536605,1.5222271697203218
156,0.2870084860663584,0.0453583523834339,0.2104924569212422
157,0.6000151123920179,0.0546932404284661,0.3317803080499694
158,0.1484185913180655,0.0777043257729445,0.1217683210343644
159,0.0963534329388013,0.0825146341265707,0.0768996236220523
160,0.2373211432316995,0.2303215934865392,0.1153076685805395
161,0.1286083092748842,0.1426948612407585,0.0719254521027729
162,0.3127644292147553,0.1157715826903739,0.3955475745097324
163,0.3027339384028411,0.2463808507075981,0.1534778765708729
164,0.2519866320838875,0.111089877029687,0.1561100428298637
165,0.3358310719089306,0.2393732849658107,0.1170436464090421
166,0.0963534329388013,0.0521290886448213,0.0862592638077736
167,0.1697660578250608,0.0429471731534676,0.1034650013389587
168,0.0963534329388013,0.2626914286578057,0.0768996236220523
169,0.8039003361085153,0.2370281501556263,0.1782957444739118
170,0.4754042077878213,0.0253040769806347,0.397323125514999
171,0.1254348655532768,0.0336844399774662,0.0719254521027729
172,1.1687501690651945,0.1997713044930577,1.6349070917422472
173,0.1104297643363199,0.0279326807561546,0.0942955457212925
174,0.0923607839107236,0.0743972897638258,0.0730663576469347
175,0.6779125406941122,0.3040125490500458,0.1918662980970517
176,0.0963534329388013,0.2617804392415082,0.1255442691108733
177,1.0784504907972834,0.1510295993706194,0.8648848785160631
178,0.0963534329388013,0.2865657264977443,0.0812796030732393
179,0.0963534329388013,0.1126284367163379,0.0768996236220523
180,1.7076947030912808,0.0446520263234077,0.881063830114767
181,0.9814520006369524,0.1056491899708788,1.0744780337627566
182,0.8711339302429653,0.0793543187681706,0.6285431644719616
183,3.4047881470945387,0.2288877974918677,1.3234031506654396
184,0.0963534329388013,0.3064509137096565,0.0862592638077736
185,0.2565086548750943,0.0407911921268777,0.2067976923499778
186,0.1039035737815967,0.059426599682726,0.0768996236220523
187,0.0963534329388013,0.2647977536606476,0.0812796030732393
188,2.0877538736279777,0.190136577865448,0.2517920290193111
189,0.3442032978240124,0.0540527948381594,0.2094206373513266
190,0.5658671038293934,0.4311617407787225,0.2872652337028235
191,0.0857527820229253,0.0699740605797132,0.0730663576469347
192,0.1180544679121768,0.0920097762542326,0.1482759647843018
193,0.1344941377941242,0.148278128634135,0.1619998026945218
194,0.0819614348768911,0.5080730356697558,0.09794411634361
195,0.1392089601907602,0.4618927705072082,0.1645359792819768
196,0.1200017620179525,0.1212195564422444,0.0954773177000284
197,0.6327426139799601,0.0264276776200375,0.1359568525877371
198,0.546839133796627,0.1171820668879235,0.2808682664836347
199,2.960299418268139,0.1498736109248028,1.0514830030806883
200,1.0725079839652127,0.1337920709794133,0.9092136048785
201,0.9685554712380936,0.0859861227580467,0.2317617266744897
202,0.0857527820229253,0.3835134881067887,0.1034650013389587
203,0.2587305438540599,0.1102834294380017,0.1678929044938236
204,0.0963534329388013,0.1023779963578334,0.0768996236220523
205,0.0857527820229253,0.0749948394387473,0.0730663576469347
206,0.1568609216086289,0.2275196081958228,0.091188335914962
207,0.2632102326791457,0.0352019220939354,0.1162293854941204
208,0.2925609992420024,0.0268090801167517,0.1760292651670575
209,0.1691695305820277,0.1161078779206008,0.1214488925252631
210,0.0963534329388013,0.2383746740145824,0.0768996236220523
211,0.2046580643694571,0.0268090801167517,0.1014326763179674
212,0.1486416098963192,0.1776457462459319,0.1008758742901086
213,0.0963534329388013,0.4271863271263527,0.0818792843565866
214,0.0980020864702484,0.0283474128430924,0.0937488322452232
215,0.1286083092748842,0.2523650887654611,0.1102138656497523
216,0.5400053003871537,0.1624822306663162,0.7349581571834684
217,0.1099145502851999,0.3808842185447674,0.253494201584585
218,0.2533724272692299,0.1803073454544545,0.1926564142413959
219,0.0870041156489125,0.0570604501523092,0.0742962082222625
220,0.2124602413572094,0.0372410319017461,0.1838397220781594
221,0.3766893556643,0.1157171808100401,0.3075058212344125
222,0.2201218037701866,0.1252581817153412,0.1794381752916202
223,0.2769793074879518,0.4044873717487889,0.3069444083449021
224,0.5106761182727015,0.5099548338751874,0.2988897078976557
225,0.1309528407476565,0.0653563709091457,0.0730663576469347
226,0.3286885022720045,0.0363883013691037,0.2113324662277996
227,0.4064554213149196,0.3346593163354072,0.6764843849305585
228,0.34830947844998,0.0994739701910447,0.09794411634361
229,0.746295380133549,0.1584871911091767,0.665881927714549
230,1.1096435453112892,0.1475103021844887,0.7151015350901112
231,0.4492967526497042,0.063299598876344,0.3078168281427175
232,0.0857527820229253,0.5716763385774783,0.0768996236220523
233,0.0784660669345131,0.0830943407380317,0.0719254521027729
234,0.2389186740223041,0.3860785045529582,0.174574567827262
235,2.2599957078531108,0.073866227201367,1.1795912952002658
236,0.0963534329388013,0.4519201427013712,0.0818792843565866
237,0.0923607839107236,0.0391708446316869,0.0768996236220523
238,0.0857527820229253,0.5529133487928874,0.1008758742901086
239,0.839420814260254,0.1983038520905637,0.0951488087958246
240,0.51491229325288,0.1733297351446225,0.2436488836611211
241,0.778269040824259,0.1125174877653052,0.3182747061437517
242,0.0963534329388013,0.4342803768362018,0.0815398424238488
243,3.74082690025202,0.1807190956081712,0.9392908694062904
244,0.1286083092748842,0.1225746385810879,0.1238196486447528
245,0.1958920559448844,0.04008302887664,0.116115663091518
246,0.0857527820229253,0.0468433575354964,0.0730663576469347
247,1.1572588305756173,0.196852537388483,2.4035889554143477
248,0.8175036293290279,0.1095869552524135,0.6003266164407656
249,0.3811838526347375,0.1186198755659433,0.1174091966895908
250,2.6194367546307578,0.2567533987952146,1.0261633219270556
251,0.3404382327174491,0.3247343427341065,0.1883506890226677
252,0.1994231139145514,0.0394570760166488,0.105706116308324
253,3.204567026249012,0.2368543973774166,2.121932221933134
254,0.1474487469134575,0.1414486576073585,0.1310218474900871
255,0.0963534329388013,0.305420216877198,0.0812796030732393
256,0.5560513950952983,0.0680061403384997,0.5873539749955349
257,0.1579333796001694,0.2077794644777413,0.0984010463653654
258,0.2973233419073469,0.1548585754431741,0.1978359237619266
259,0.7114119646906576,0.1679068864851587,1.027990264592558
260,0.2431691657587609,0.0982694437041999,0.0907633855313584
261,0.1673246704343429,0.0596422225556551,0.1169181468504071
262,0.0918507041245422,0.1155986241702493,0.0754371137664243
263,0.1009070713374487,0.2141932684743068,0.0818792843565866
264,0.205132431543777,0.1709569637574503,0.1130778492734357
265,0.0963534329388013,0.0268090801167517,0.0768996236220523
266,0.1182929736863545,0.1079012641076559,0.1316759171968847
267,0.1392089601907602,0.4900715147581167,0.0954773177000284
268,2.270395550953569,0.2286875759658386,1.312125122531183
269,2.541406353546652,0.1127529097464929,0.5293135551110432
270,0.5327151731656588,0.0417490294988482,0.2416017889118343
271,0.5857335043441227,0.1236392773067535,0.147970253725402
272,0.2388211679247862,0.0569153054587758,0.0818792843565866
273,0.4986140824224523,0.093838796803854,0.3844028357489556
274,0.1014446254888272,0.0607742821506207,0.1065023288902417
275,0.2816618815598732,0.0476802896358521,0.3188720512044206
276,3.1908893830444387,0.3042448590261728,0.8917451946836487
277,1.3094128056730798,0.1442964824787822,1.3542994299278184
278,0.91651633063552,0.0713411712020814,1.0195346006731092
279,7.269242365572015,0.1062392872719073,3.3764651983583867
280,0.237514333294118,0.047215522418216,0.2575928113729283
281,0.3858299802126086,0.0421589720411674,0.2615755630031749
282,0.1009070713374487,0.0542493273154349,0.0818792843565866
283,0.1013302584945878,0.1125333060136626,0.0759548003625646
284,0.2404750835451952,0.0333215933263517,0.1577730336066857
285,0.0819614348768911,0.2335465361305495,0.0812796030732393
286,0.2097492569194829,0.0968253763608999,0.1420346566083431
287,0.1232627982575169,0.0598396765620663,0.1058555350246429
288,4.457618400996896,0.0962307565931468,1.3000783441894277
289,0.1113609827192223,0.2400161731551151,0.078261302907817
290,0.2391394271583951,0.0276339685427473,0.1418524765249863
291,0.0963534329388013,0.218400985762716,0.1906356581094265
292,0.5152150445686376,0.0693339891657587,0.1315357982021346
293,0.676984493348161,0.0442462590129679,0.6327704822252095
294,2.4387880473699144,0.0824740218593859,0.8385743644394502
295,1.994829425897794,0.1499493007923746,0.6778256434554756
296,0.1940456946216247,0.0386046710976615,0.1501405519739315
297,1.2984846935908965,0.1209851311960818,0.7678075389194824
298,0.1621487928390226,0.0792378067852468,0.0896674927862882
299,0.5524036553291327,0.5138540968167462,0.1116667696115151
300,0.1752753819640449,0.0404109117428987,0.1506650431620478
301,6.042645338999453,0.1253339278756328,1.431423050940834
302,0.4504013526787704,0.0907033975582607,0.3112141866077259
303,0.0963534329388013,0.1088968702350456,0.0768996236220523
304,0.3028409715810514,0.1167816918624311,0.1511545255853384
305,0.3868962557356528,0.0306437458114914,0.4485114791969359
306,0.0857527820229253,0.0532053928494377,0.0730663576469347
307,1.058491451975303,0.1134964824542265,1.336769902154669
308,0.2373692084405294,0.0253040769806347,0.1305239298454076
309,0.9165726956747196,0.140310194614446,0.6283587566650063
310,0.3725125651875234,0.220011841744369,0.2885945340458825
311,2.3210780219127147,0.2615192520009686,2.8522957626337706
312,0.1617110635455421,0.0413838000152708,0.1178913714902997
313,0.1368432741913667,0.3208485081819134,0.1301844879126698
314,1.5179971967193953,0.0591724124954879,0.970326292859722
315,0.2406379347270077,0.0455255072068638,0.129804977223143
316,0.0822574140805474,0.5342641557566339,0.09794411634361
317,0.0963534329388013,0.6481012652132876,0.0768996236220523
318,0.0963534329388013,0.5230263199540304,0.0812796030732393
319,0.3243573898983842,0.1055035859061234,0.137873286272265
320,0.0857527820229253,0.3814664733348281,0.0719254521027729
321,0.2263185294180831,0.138931520914727,0.0774463370981216
322,0.3002773121300808,0.2396461208976205,0.1343119550802335
323,0.1853194542530647,0.1746337580740118,0.1781301655646935
324,0.2663755869328699,0.1865309955354377,0.1815818655377775
325,0.1750094114871418,0.0452288210711657,0.2777544327619076
326,0.6969618225305996,0.1783825656405923,0.0967414183615297
327,0.1352163111626825,0.0502518921042309,0.1008758742901086
328,0.0857527820229253,0.0636996321735267,0.0777065764487311
329,0.3615103344967312,0.324675096182861,0.2476302059440464
330,0.1598585677168986,0.2305750011495064,0.1289481428757831
331,0.2363101099220759,0.1001379555817465,0.1888784004914164
332,0.4943336797481126,0.0628341507675458,0.2295293909337893
333,2.45754791897011,0.1134203503771431,1.1425032076731845
334,0.0963534329388013,0.0668136896914319,0.0818792843565866
335,3.7727345224887783,0.2868459020158724,5.503959649599024
336,0.3284139285864031,0.0253040769806347,0.2750810297512039
337,1.4260850621688834,0.1121158010883817,0.7760142302213758
338,0.7726882120663023,0.3014697623765159,0.6448348112244681
339,2.9548643262427023,0.0920853647183747,0.8630336624410525
340,0.7734827741117871,0.2357328756323539,0.9335035714394004
341,1.2538346411496124,0.0421537832938583,0.1092369771868512
342,0.1763859749374634,0.0729545311265582,0.1221063638877645
343,0.4734942277030742,0.0322085763531021,0.3344929191589877
344,6.629609412706802,0.1179803711439461,3.132435422398016
345,2.638432342868643,0.1142792675474055,1.8327561033729984
346,0.1663172709125748,0.0694196579846419,0.0953549892947599
347,0.1940978592795974,0.1014834679136555,0.1248164771896377
348,0.0963534329388013,0.3265192781749164,0.0768996236220523
349,0.716178342078226,0.3011802396270895,0.2380643884026035
350,0.1873441845712906,0.1919842138657685,0.1832537795490175
351,0.1101500008556715,0.2885732661728497,0.0862592638077736
352,0.1014446254888272,0.0253040769806347,0.1018621100884452
353,0.3174860790207705,0.234688296075862,0.5025331217403114
354,0.3122209291508144,0.8511327514628164,0.2908483961437419
355,7.563608178479942,0.1213300303371369,1.3742939137228354
356,0.3499144792625404,0.0776856114387982,0.1285210877031609
357,0.1833736977608597,0.1088551855906161,0.1029239854615703
358,0.3912508321994639,0.1221564251264652,0.614391451941669
359,0.0963534329388013,0.1181115970485706,0.0818792843565866
360,0.2097492569194829,0.1361436959965402,0.173081579858303
361,0.8169226923094786,0.0999910971278012,0.180568878720846
362,3.703988466139296,0.1426997745057605,2.446287587175943
363,0.7410607223467625,0.1760366469480658,0.1883430992093459
364,0.0819614348768911,0.1161138377288779,0.0957794525966569
365,0.3102944752502909,0.0754471811493175,0.0976762570281103
366,0.0963534329388013,0.0366995462885341,0.0768996236220523
367,0.0963534329388013,0.1007586612778112,0.0812796030732393
368,0.5293958686127982,0.0810816635419968,0.2113386945639327
369,0.4314567449804118,0.2414695568935229,0.1236243130479529
370,0.3107857970356664,0.0283474128430924,0.1350761216672659
371,0.5787991743603444,0.069860872619617,0.1511598361030742
372,0.9749242843430213,0.2243255403778647,0.1480754339209348
373,0.642617326306524,1.1544187214661603,0.868614357321389
374,0.0857527820229253,0.1647290564743315,0.0768996236220523
375,0.0819614348768911,0.2640636663621507,0.0774463370981216
376,0.1490607213530412,0.2796851909864444,0.1305239298454076
377,0.0963534329388013,0.2793025142731011,0.0768996236220523
378,0.279738058645623,0.2886954054759798,0.1747344242249205
379,0.164579808090227,0.2583154654410891,0.0994133644344806
380,1.6403770193759075,0.2719680615981332,1.10524080182226
381,0.2177461883587486,0.1521855482393192,0.1830281792281717
382,2.8949817773721835,0.0913554578727115,0.5137303875599578
383,0.193321622751998,0.0337645833118102,0.0981288116964101
384,0.398204943125481,0.2655301127586853,0.2756221667005271
385,0.1890303069561443,0.0260922780929348,0.09794411634361
386,0.2149623541230059,0.2562950187624182,0.1293042186953649
387,0.3562944733606374,0.0379050220711605,0.2245548665596693
388,0.1835745409665352,0.0801452115905221,0.1248164771896377
389,0.2834406507502964,0.0899083217007927,0.1148267085737139
390,1.1901863963179014,0.1736396494851277,0.1828291277707144
391,0.0963534329388013,0.0253040769806347,0.0818792843565866
392,0.1652053532492092,0.0264356110913894,0.1425632877581343
393,0.2750801157274938,0.0262667348928033,0.3461722229913399
394,0.0963534329388013,0.1483148374739784,0.0818792843565866
395,0.3074619264410532,0.074618820303246,0.203494601308234
396,0.1200904259061164,0.0329399094101489,0.1444441654094085
397,0.1499227684292665,0.4286958504656895,0.1504569940807819
398,0.1673246704343429,0.0349519269860565,0.0818792843565866
399,0.0882358086131236,0.2097186890153779,0.0777065764487311
400,0.0963534329388013,0.0891356648774916,0.0818792843565866
401,0.3604039045352212,0.0469744727800815,0.1425559634881615
402,0.1375608426354548,0.0675106336317157,0.0730663576469347
403,0.1740268675679064,0.0578866565832385,0.135730719317548
404,0.1009070713374487,0.255328157325809,0.0768996236220523
405,0.1116451947785637,0.0300513284949801,0.0812796030732393
406,2.1149678312543503,0.1152331258764178,1.3665988806242644
407,0.0963534329388013,0.0489873397658328,0.0818792843565866
408,0.0963534329388013,0.6257730263954244,0.0768996236220523
409,0.2043704198043516,0.2514362927089195,0.1255442691108733
410,0.0963534329388013,0.0336602316441229,0.0815398424238488
411,0.4417587194660402,0.0401074302265868,0.317797275150992
412,0.5616689484635091,0.4959560884948104,0.4837689530177563
413,0.0963534329388013,0.2412779041972925,0.0768996236220523
414,0.0680741829167774,0.1741906923451523,0.0719254521027729
415,0.2989308547297216,0.1475332233427224,0.14752957213936
416,0.8545542048126182,0.2224106983911468,0.5673431339746863
417,0.5553454530494011,0.0704183096807782,0.2506651465155706
418,0.0963534329388013,0.1175172198182707,0.2404327747718021
419,0.0778752987574509,0.09263318271596,0.3144170513915419
420,2.708066725015985,0.2219320586067141,1.6291264613464995
421,0.0857527820229253,0.356904324913873,0.0915217233196422
422,0.5417249833302296,0.0521344450884015,0.2096931376800462
423,0.1799675749683476,0.0863933694816722,0.1481173589200303
424,0.2244937637190989,0.0378600061143032,0.1362378795238733
425,0.2070473779061532,0.1990098443114647,0.1312503045265153
426,0.2421348709216064,0.0353847530408046,0.1151298269469812
427,0.4253401164499766,0.0811586004986992,0.3079015073672458
428,0.1942901431651509,0.0970701347160656,0.2333666159611717
429,2.6475793981411218,0.0874845988981604,1.328206328566052
430,0.8434901213807708,0.1777615493525417,0.4521938350590467
431,0.0963534329388013,0.0952241638295589,0.0815398424238488
432,0.3044379169190025,0.050948798676788,0.1689113413522541
433,0.8329822581330038,0.1058748469132268,0.1151852366820499
434,2.898509257316934,0.3018148706745223,1.825096469961904
435,0.3987153076635397,0.1583926910883264,0.3504659580722041
436,1.169584579609679,0.2152456288718866,0.6848627867948786
437,1.8836155015345384,0.2600001080760166,1.1013423944896608
438,0.0822574140805474,0.1465232492233525,0.136135723565571
439,0.2134752301102227,0.0422478414023743,0.1256644924942925
440,0.1246649315183705,0.0491703809005656,0.117839574006252
441,0.0963534329388013,0.2793846002663003,0.1720579640314504
442,1.6607054200324884,0.1161323922115997,0.8967399904577583
443,0.263506730978722,0.0824428964884617,0.148792727857694
444,0.0923607839107236,0.0408062290137849,0.0818792843565866
445,0.1153498446404657,0.0372295794280461,0.0812796030732393
446,0.3725125651875234,0.1374056745304159,0.18126113073235
447,0.1941713651943675,0.0429709514922677,0.1206184862021878
448,0.0963534329388013,0.0268090801167517,0.0818792843565866
449,0.1296422209892145,0.3940832715873938,0.1775952200478464
450,0.1710397719474232,0.103414481445813,0.2530203739952817
451,0.1254417626954338,0.0296173745503864,0.0730663576469347
452,0.0923607839107236,0.1433293483879396,0.0768996236220523
453,0.1292483487235105,0.0253040769806347,0.096792457516171
454,0.5467921326238385,0.0433943242881895,0.2741082055800184
455,0.0963534329388013,0.2548560054623039,0.0768996236220523
456,0.5105586989851392,0.1031220467794782,0.2241554927386865
457,0.1381736390361285,0.0329748318384617,0.1119673418652787
458,10.134280675516807,0.1752072763962104,4.68561879569465
459,1.1722442759968064,0.1931040857763008,1.233905041714065
460,4.255809915386951,0.1249053352481468,5.569971060271241
461,0.1336717486450171,0.027389089830055,0.1114819896247759
462,3.769733285957361,0.1737930414732062,1.0398916261110975
463,1.0526568700628078,0.4631057847421715,0.5025687939560562
464,0.1490607213530412,0.1391199808404934,0.0954773177000284
465,0.4780187168692893,0.1093380170587778,0.6466093594281525
466,0.0819614348768911,0.220896973855676,0.0777065764487311
467,0.4126379491829968,0.0305231025325582,0.3412302092256546
468,0.1021143960136643,0.6881896518956154,0.1185505437970683
469,0.0963534329388013,0.1555496317783735,0.0768996236220523
470,0.1612829432891405,0.0313366360263416,0.1072982673140764
471,0.0784660669345131,0.2020700546989673,0.0742962082222625
472,1.2516369097469098,0.0406774051137716,0.5840647472141832
473,0.256223632914359,0.5152944578061096,0.2028588004250601
474,0.3936601355274862,0.1798141698728585,0.584253885208495
475,2.836975962931635,0.2561955786717107,1.0636219844528063
476,1.582221821260052,0.2003749273395414,0.5718930124494769
477,0.2296455500948897,0.028558732962071,0.1063325858049616
478,0.1617239020600638,0.0589990389038092,0.1255442691108733
479,0.1246649315183705,0.0665100532918103,0.1031283083212152
480,0.0819614348768911,0.2701929267194345,0.0938924794391319
481,0.0857527820229253,0.0787294222608096,0.0961539015479907
482,0.0963534329388013,0.0454483237611811,0.0818792843565866
483,0.2882750692845977,0.1451221312837305,0.3037919582639411
484,0.1200017620179525,0.0370730153138964,0.0812796030732393
485,0.2453556437579638,0.0470612558186502,0.1983085973261446
486,0.1352163111626825,0.152886476510136,0.1034650013389587
