ID,C1,C2,C3,C4,C5,C6,C7
27,0.2052738780660976,0.0763354828949076,0.1488093927255654,0.3039090276661802,0.7856469237685582,0.1035477910430932,0.0219205482149989
28,0.1139005359767426,0.088100958563561,0.0879843910443419,0.0268682901597123,0.5471442020443413,0.0143061149887221,0.0415963693547981
29,0.3380120194090952,0.0926811677917129,0.0982260690289372,0.0171895616304602,0.9347051910535578,0.0829877789896277,0.0101638375116324
30,0.3313412440514613,0.1571206460565435,0.3096607628031457,0.1726672025770887,1.9810480570394924,0.0310305281185724,0.0345972468193083
31,0.2439950724113688,0.1875791232804175,0.2190647869938807,0.0487486457068946,0.6132873387486819,0.0264079753418632,0.0463016860973
32,0.1291258635504593,0.1856231596528658,0.0836331793325776,0.024393948036107,0.0701553333728719,0.5363529403424769,0.0323537705459019
33,2.589274677335513,0.2126381054466463,0.3032297310638064,0.8668827194279067,3.0001317951191364,0.0120633859209197,0.1101339382342901
34,0.1553936267776836,0.0535295642392583,0.1242209677803153,0.0483135886107113,0.2528319257489551,0.9579069175364572,0.0097220536568927
35,0.0926033931358207,0.0861351342235565,0.0797741276547135,0.024393948036107,3.947880982241236,0.6447641236321948,0.0369134277196879
36,0.1151652375741352,0.0580390274543305,0.0797741276547135,0.024393948036107,0.0624447647660184,0.1335185981901309,0.0082005370655822
37,0.1852114952674557,0.136645059398549,0.1088678709566416,0.0171895616304602,3.3085500495308,0.115246542673413,0.0531977381724489
38,0.1779142322523941,0.2382790159088898,0.1335267671020524,0.041202911416861,2.7921395666289524,0.0250624277272441,0.058833937876321
39,1.7625385595059444,0.0708686467104115,0.7227317887809882,0.0938531915681444,0.175317507173508,0.0512699410341161,0.016737440216835
40,0.9271852428831582,0.2380155627818993,0.7594107076511541,0.4658343749261469,0.7565860532867867,0.0241987368812265,0.0939295898075359
41,0.1427428501232017,0.0305993876453129,0.0836331793325776,0.0426391216543045,0.1829796075416874,0.1889947699259215,0.0084200397046659
42,0.1384857299311508,0.1061076771210054,0.0886909936889829,0.024393948036107,0.5223581972477171,0.0162742538399475,0.0106636026310896
43,0.1078809385693122,0.0347133809253563,0.0985875734113911,0.1685802804504994,0.1596824176321882,0.3937726233292783,0.0088041891300379
44,0.490304813491409,0.0706957473365463,0.3743138468926595,0.0462778793963145,0.0794664925142336,0.1689888937420624,0.0181546105319428
45,0.1130085068328727,0.0464556497161965,0.0959494592025699,0.024393948036107,0.1013147791327122,0.0685788296854303,0.0082087337301489
46,2.8939388128968377,0.094705616050166,2.308092662038729,0.2504318774527412,0.2285647487096633,0.2219882623561721,0.0284292818156389
47,0.7494055931495924,0.0640103473332118,0.1266352330785999,0.0149196207140114,1.8460935493294293,0.0967903551085333,0.0341423104908843
48,0.1913782034574498,0.0532598785929138,0.1531312163206571,0.0197012096260216,0.1890366505776677,0.0255245538450258,0.0129530822585964
49,0.2132888969539155,0.0498077033251746,0.1071429350632066,0.014375042877021,0.2851487987154308,0.0315199727214354,0.013973552842677
50,0.3586478296241213,0.0846973047872296,0.0989149764864528,0.024393948036107,0.10318815393291,0.0305165615885931,0.0117439384135794
51,0.0839807216583241,0.1918153049399251,0.0744555117781097,0.014375042877021,0.3241050830056105,0.0766409056108392,0.0639922145877479
52,0.3117168720385481,0.0411515411750287,0.1140474582426073,0.0397694066714968,0.0549333501785207,1.2051125216261431,0.0142230584548231
53,0.1221591697579671,0.1282512167152589,0.8162863801917816,0.2401957861521289,3.594577209843896,0.0396516231143328,0.053868270873855
54,0.099151931939875,0.2144649739846926,0.1063700423911037,0.0171895616304602,0.1088780743247974,0.7875744478100393,0.0292926831221992
55,2.8946864418870493,0.1070200852398983,0.6932550160200158,0.5071588246292442,0.550668205361921,0.1024003482911217,0.0558022872345334
56,0.2767881474031557,0.0630379149068602,0.1549578238846557,0.0171895616304602,0.0549333501785207,0.0503258658594864,0.0091422906567602
57,0.1730791816993107,0.0257211135966344,0.2246927553424434,0.0419847730163958,0.0624447647660184,0.0622706858433962,0.0102990953736169
58,0.0839807216583241,0.0555450498712588,0.0771372704985374,0.0241596305359628,0.0818778431221056,0.0711819563824979,0.0298980532630737
59,0.3403465533668597,0.6641790791967168,0.0151417680536219,0.1717088371597703,1.1744969808005177,0.0137137891746538,0.1405342728841022
60,0.5060659240737979,0.228637492101231,0.2645324766854579,0.1536459290155682,3.9162590986179335,0.0120633859209197,0.0936313356709122
61,2.9985942213137124,0.7662307651611144,0.2003703043083483,0.8849624064251322,0.7153522942626063,0.037199560846057,0.1146819663516597
62,0.3630530269623224,0.0908736587360607,0.2330061867469745,0.3035576896591585,0.1078701956375647,0.0663659215155353,0.0139897915229228
63,0.099151931939875,0.031031881043279,0.0797741276547135,0.024393948036107,0.4734554416445229,0.0340568692066886,0.0117111764208091
64,0.6006606509948571,0.1010417411442603,0.2708454647436561,0.2799876201107174,0.204993873770922,0.0162742538399475,0.025055822473965
65,0.099151931939875,0.2810725834559406,0.0797741276547135,0.0171895616304602,0.902311507374156,0.249194712707686,0.0393451180005884
66,0.099151931939875,0.068150913814722,0.1088678709566416,0.024393948036107,0.7003018686027411,0.0388754991457977,0.0113095751599901
67,0.1270875374360431,0.2938685086181494,0.1088678709566416,0.0206850909244742,1.271377266888498,0.0662137151834036,0.0869743193858228
68,0.0839807216583241,0.6966878009864985,0.0883541112053031,0.0232992915053393,1.25516562332084,0.1700887477512884,0.1794324077014751
69,0.2534296966663052,0.0257211135966344,0.1547141710398542,0.0419847730163958,0.1533187326221872,0.3012645645016169,0.0082757823998834
70,0.2756652215069581,0.0586609623268003,0.1875632147057736,0.0109506731469657,0.7134810412480641,0.026365444852127,0.0215689526536296
71,0.3015444828236897,0.2176046292796371,0.3761688214363353,0.4665864765493672,3.427761276741853,0.0469489204064307,0.16449978348725
72,0.2073402178978969,0.510358137888349,0.1460461639435785,0.0291755369481172,2.387578585121423,0.0167899169049638,0.1494784022225902
73,0.9044594151240264,0.0820744968576463,0.7189223190289745,0.0786647658179056,0.0864836849450279,0.0391193412382568,0.0254788748621793
74,0.1533076656090517,0.0960551030283085,0.1272944580050939,0.3391887462722145,3.056528926195801,0.1402124980108061,0.0571233616427578
75,0.1218944939358581,0.1041930370473409,0.0836331793325776,0.024393948036107,0.0862269686713028,0.2589073912262398,0.0159996240632752
76,0.2196974831207145,0.0811763385489456,0.1263180379392402,0.2424176068244043,0.1320236275150585,0.0162742538399475,0.0121000400821374
77,0.1863605470901777,0.128228347434603,0.1039816330522122,0.0171895616304602,5.524687557504853,0.0621334472401945,0.0790036603010465
78,0.2195214778224428,0.0892398364074751,0.2805964247891502,0.125852043283033,0.3608030577251833,1.29228496425767,0.0209053730228477
79,0.2148813603019763,0.2461694694455644,0.0722981535582626,0.0784159286495771,2.524174529646165,0.0120633859209197,0.1005758174052205
80,0.099151931939875,0.1855922217135656,0.0797741276547135,0.0171895616304602,2.1710859203539936,0.4030127243626344,0.0453419590938809
81,1.1116663734468122,0.1716337440219348,0.435955175220483,0.4612109157908157,1.758362298010956,0.0120633859209197,0.0723614522065561
82,0.099151931939875,0.2390042739851623,0.0797741276547135,0.0171895616304602,2.5087331602644323,0.1307430125620163,0.1104610020937487
83,0.9664554883823686,0.0465629940871139,0.4461035618078718,0.4376849874690556,0.5827736382579809,0.1368210954191459,0.026843993415119
84,4.844309303462385,0.1896700361456595,2.1532609753995025,2.030034668373504,1.180993777214075,0.0180545946372154,0.0918580907760913
85,0.2681300716979851,0.0257211135966344,0.2094204020323055,0.0291755369481172,0.1428146731286455,0.2566216011422517,0.0107788809342453
86,0.1887570878064681,0.0593224947941479,0.1625612856806079,0.3046499714919839,0.4080675895620282,0.4856010310490097,0.0273867386546187
87,0.1287465964017857,0.0878269767116279,0.0671549093895415,0.0171895616304602,0.2390246537342812,0.0120633859209197,0.0132031694910127
88,0.0979421564883042,0.0503468016166579,0.1014838044866742,0.024393948036107,0.1420676527722884,0.0234159085688593,0.023268468010079
89,0.6888981234554623,0.284034815957827,0.2394001845023418,0.0589618982713211,2.480486062058821,0.0120633859209197,0.1136744852543559
90,0.2093926634446208,0.0606862633129338,0.2399318090393031,0.2214530798165135,0.3782754706862528,0.0999922879294905,0.0117397181082795
91,4.637519750646195,0.0929202225150646,0.8792553086750964,1.3461526158289991,0.5918726872132305,0.0433308467057946,0.0383092112242509
92,0.812889670491447,0.1162212889383653,1.2199884074725964,0.3040375002030664,1.284230130820992,0.0249618565452697,0.0694311550249638
93,0.2046543268992056,0.0311017025513564,0.1395385556025253,0.0334968932521071,0.1020833678721595,0.475383667946881,0.0165905885722766
94,0.3309962623792191,0.172884657599613,0.3468125885920422,0.078928722484364,1.0767826947212364,0.0146970208756107,0.034283746624729
95,0.1151652375741352,0.2386733141309804,0.0925500453668469,0.0203569235828247,0.1064142711638618,0.5038086799926538,0.0326793737818805
96,2.2997754292194688,0.2393371025744699,0.1690030050449827,1.417659464620613,3.4050381936194523,0.0120633859209197,0.0883608586282123
97,5.718839965764662,0.0859362380132069,2.279455142001138,0.573788788759942,0.3059242860126454,0.2014533484492863,0.0374529725537429
98,0.133723582843547,0.1569384389066243,0.1718727468033144,0.0379113021854784,0.0727435458629537,1.0616816874875443,0.0864221439857063
99,0.6941737273049031,0.2167318225318439,0.1532636450356627,0.2682656979969244,4.971819355176171,0.0170708633981126,0.1514060194009433
100,0.1198772487735797,0.0504761333348568,0.0870990446638139,0.0797004650895025,-0.1995917352233169,0.0265725794037285,0.0166680648413746
101,0.099151931939875,0.383502941606227,0.0851381992325009,0.0171895616304602,1.375935851183362,0.3045322947458777,0.1153054583904721
102,1.508506203539898,0.1511403011234932,0.4522077571819359,0.494693139103419,0.8187702161467081,0.0591261249523091,0.0317647499940592
103,0.5138701460130934,0.2118263231230656,0.1823336488669561,0.4113157682668891,5.263523516065083,0.0120633859209197,0.1098000848252157
104,0.1494318505322982,0.2034632041676076,0.2351819075047793,0.15419119737004,0.0727435458629537,0.2489854027102415,0.0216857019128072
105,0.099151931939875,0.1321097978278402,0.1033613053369159,0.0339056535240736,0.0549333501785207,0.6518909687896672,0.0347291177218865
106,0.099151931939875,0.1228550371950831,0.0925500453668469,0.0351044696372475,0.1906896835371065,0.37447480036135,0.0215409959870301
107,0.1445928949436594,0.0545626564988623,0.108056828808953,0.0291755369481172,0.0727435458629537,0.0302207890803407,0.0084200397046659
108,0.1967657508833755,0.034017544187779,0.1724782236488359,0.2350706250954892,0.1400699894238408,0.5372510358269216,0.0103328717319671
109,0.1553936267776836,0.0729772313269194,0.1086475043776268,0.1088102115400608,2.8417708086580884,0.0225880140227678,0.0675425699663408
110,2.733607024671389,0.253327006400329,2.48696164800644,0.0705326857360553,0.3465798809138272,0.1680115184302854,0.05474720368658
111,3.865421839411599,0.1568964518145066,0.4920325241037467,1.8825011653617032,1.5438058889066946,0.025731463918783,0.0632917539932039
112,0.1100105459375728,0.0271591487606628,0.0944865209385575,0.024393948036107,0.0549333501785207,1.3398033027719072,0.0091148800798835
113,0.1242762098594059,0.4692899651475699,0.0944865209385575,0.0171895616304602,1.8458050716235213,1.2918556765529507,0.1029226241968133
114,0.1570658760650505,0.0718231734343561,0.1449728174703018,0.1667172445532407,0.0624447647660184,0.1424065151972177,0.0159204820898738
115,0.4508071036583234,0.0331538938542934,0.3152959583895104,0.2607629143831793,0.076110880467217,0.0297711779152455,0.0209747471225144
116,0.1603628059423019,0.0801474018506695,0.0984658004818307,0.0625872186001863,0.1347189295283664,0.0543313705151382,0.0099888950295424
117,0.1479623697271992,0.2284255377806829,0.1039816330522122,0.0144537556998904,0.3082948566388717,1.3631005680530512,0.1039847952284761
118,0.5881110844241877,0.2402579301113718,0.5017116485033007,0.1604376404803253,4.448163260380147,0.0120633859209197,0.0971355633251876
119,0.099151931939875,0.028260369485767,0.0836331793325776,0.024393948036107,1.3797511069660453,0.0264079753418632,0.0132928678955211
120,0.1291258635504593,0.0785119951532095,0.0797741276547135,0.024393948036107,2.5047509971281894,0.0202542090431966,0.0299844646884737
121,1.4839118184794162,0.0765631032398659,0.977476710126252,0.3414096902426713,2.8383301192752466,0.0224661667620244,0.0621847463188403
122,0.6027609442865898,0.2124960803547282,2.769864575726428,0.3750144814630978,6.513317198632626,0.0150692346527653,0.1372548214750311
123,0.1159882212562908,0.21859016348603,0.0917994630508879,0.0232057378244128,2.279603184719212,0.5579130625141266,0.1591925487742772
124,2.472027905987804,0.2896363961689048,1.0337085849824184,0.4265701603226837,0.976148596333564,0.1792417872151423,0.1181123725706273
125,1.2040575032627632,0.1531303338623246,0.0437561231883997,0.3215267360583886,0.3095623942299192,0.0241207410603243,0.0855273777643704
126,0.5860183454391037,0.2924756622877311,0.4476729223024854,0.1695835445798941,4.500316095853099,0.0143061149887221,0.2464143980069964
127,0.145069565860783,0.0344462322744647,0.1152655579717653,0.0346712602850523,0.6286770511160051,0.0202542090431966,0.0152762907251743
128,0.1396242987869729,0.2002655487002329,0.1056951381834047,0.318345905173431,3.9843295233385785,0.0120633859209197,0.0963368076569311
129,1.507576383770672,0.2546482541937138,1.7897584409147789,0.2318347643677618,0.8422873972394649,0.063868435305631,0.0615514994532221
130,0.1117006882599045,0.2768210899292598,0.0915921279447907,0.0335057805723983,2.7647828729186354,0.0143061149887221,0.1125581124821254
131,0.3877765636465002,0.1596337942963572,0.16183788075436,0.1933862064407214,2.4522809475838354,0.43587199894173,0.0479857317540025
132,0.204760606288207,0.0913694741310308,0.1678709587650196,0.262119570224258,0.1291804468437243,0.0189864638981822,0.0154275440426006
133,0.1967657508833755,0.0502910828934972,0.1335267671020524,0.030047325658473,0.0624447647660184,0.0233576213962811,0.0084200397046659
134,1.1885519301325504,0.1428693187398011,1.1605291046653696,0.2013046806760605,7.238282527245223,0.0802642754810227,0.1022039140506111
135,1.4300095944239248,0.2151751559129906,0.947362712664512,0.4265091198695365,5.090200761764185,0.2644377066484599,0.0950765234796252
136,0.3110800341276873,0.070959569885278,0.1895413323873477,0.0414047529421288,0.0549333501785207,0.1214001515712885,0.0091421866153412
137,1.9314830380065788,0.2344201916192531,1.6234281952711576,0.0657028078649666,0.2048886922948207,0.1877617690501216,0.0463617481378749
138,1.5632954272481103,0.0428984528979043,0.6103284345227117,0.0628226991476033,0.3726922928999323,0.0498842682594846,0.0159983636830164
139,0.0877537394447673,0.2293491009976122,0.0760717754238108,0.0314525819931652,0.8608659870605828,0.6861677086002607,0.0885406555606694
140,0.099151931939875,0.6525119421006338,0.0886909936889829,0.0346712602850523,2.3054554133504777,0.4552645971802126,0.2234322397463218
141,0.6807315108638679,0.0724777889252863,0.520406773917825,0.6585397587925577,0.3687173415619094,0.1404068053256201,0.0475043843351757
142,0.099151931939875,0.0281416576388864,0.0836331793325776,0.024393948036107,0.0794261628125008,0.3164087225399276,0.0085191658159745
143,0.1468466621630315,0.0723373324206903,0.1210403540390366,0.024393948036107,2.716676132777115,0.0829807832946249,0.05147185415523
144,2.157255567381387,0.2390494093914157,1.4071669342447826,1.127957294732426,0.6305199686848704,0.0165729409804049,0.1038394427683813
145,5.911508847381217,0.0918222200406006,4.800209574423247,2.4270429769322286,0.6437732937720051,0.0746879363745398,0.0773164105727262
146,0.2753168280217752,0.0257211135966344,0.173413290198409,0.0435889849987354,0.1457776219412829,0.3161756208886805,0.0112442931364201
147,0.537942812680146,0.0390998243081839,0.5669413978685448,0.0553233344190295,0.1676524392041523,0.0343538358887604,0.0234507380788416
148,0.099151931939875,0.1711009991330201,0.0836331793325776,0.0171895616304602,1.99869849671993,0.5146606580841768,0.0433336610102431
149,0.0839807216583241,0.1362965690412665,0.074462233424169,0.0386552432983655,1.0688778552521163,0.2091940119156793,0.0469569798759637
150,0.1422455573959697,0.099205378762096,0.1081592794144349,0.0171895616304602,1.973475838831268,0.0120633859209197,0.040264482285116
151,0.8822326232951556,0.2370960245815212,0.459669855270517,0.5421060607488648,4.616651703161528,0.0120633859209197,0.1315970714446082
152,0.1151652375741352,0.0838124635546108,0.0797741276547135,0.024393948036107,4.499610030843519,0.2605824830265197,0.0392450058233096
153,0.1411221737547268,0.1671351308094444,0.1063700423911037,0.0206850909244742,1.2885761357410723,0.4972279638772311,0.0511472364831805
154,0.099151931939875,0.0810989914451482,0.0836331793325776,0.024393948036107,0.0459200077257031,0.0287818178643652,0.0229701686054029
155,1.4062044477362607,0.0979603474177992,0.6814509569885964,0.6508347110148527,0.1468192700940329,0.0194868029524519,0.0471074558616836
156,0.4262558039084498,0.0418833654101462,0.2104485963573502,0.0725399080047857,0.0633236659868765,0.368097798617237,0.011995791961104
157,1.1586757475782608,0.0499462342548639,0.2763444360680701,0.2498682909145493,0.0906439279151294,0.0338219401914107,0.0167878270866511
158,0.1427512613630344,0.0889087321837422,0.0858666246859179,0.0260943034164149,0.0455927305101562,0.0145048448779567,0.0132210383541094
159,0.099151931939875,0.0909002344695608,0.0797741276547135,0.024393948036107,0.2265832293723855,0.1861330677442316,0.0098451002282816
160,0.1363450593820263,0.2326584413011432,0.1378790491944933,0.1719005821587991,0.99253158630197,0.0208554439035656,0.1146429143869825
161,0.1336360762400974,0.1165174107362389,0.0793484713285984,0.0206850909244742,0.4005596734295744,0.0730631532955163,0.0524098783561074
162,0.3154317589981903,0.1190645522936819,0.3327599168624552,0.1744749666332274,2.1188022888327165,0.0146635309814888,0.0361743436140985
163,0.2045262728391637,0.1994755114782009,0.1163204172262745,0.0171895616304602,2.748745750528519,0.0167899169049638,0.089436909848351
164,0.1577742991542865,0.0917737104308315,0.1229120783610092,0.1280971735332634,0.1881850330337096,0.0143061149887221,0.0204817707723266
165,0.1781274948774327,0.2156958325275326,0.1114327083560461,0.0171895616304602,3.010194223426856,0.0120633859209197,0.0680626121428447
166,0.1151652375741352,0.0289675046286419,0.088997250910365,0.024393948036107,1.892610180244423,0.2241452222027879,0.0103055942589579
167,0.1668852714395572,0.0345561407292251,0.1067591562969433,0.0428509444546427,0.0549333501785207,0.9613649461702158,0.016959358900627
168,0.099151931939875,0.2661241074882554,0.0797741276547135,0.0171895616304602,2.1547769712578653,0.5594442502500903,0.1121341845890727
169,0.6468891600419258,0.3134723594033375,0.2297395210699001,0.1006489211368382,2.1323509087469343,0.0146573404803353,0.071227311092676
170,0.3245682509189893,0.0257211135966344,0.3997011208776208,0.1937081172665962,0.0681828380856808,0.0273005488583299,0.010070548023228
171,0.1256171085445632,0.0318113181700454,0.0696527379550794,0.0146311248036574,0.2530222657314647,0.411484148966702,0.0136821075226324
172,1.5420421590136786,0.1319737628426509,1.987432395362743,0.2452386969608262,1.937496880515004,0.0249618565452697,0.1110844759192476
173,0.0951398650689472,0.0257211135966344,0.0808812708929004,0.0495586242259953,0.1625208437271561,1.1982330993145305,0.0201794902255786
174,0.0943022782488216,0.0593182620058058,0.0800674770362498,0.024393948036107,0.3885735893800068,0.2265004314125695,0.0143776315832072
175,0.3839549064908598,0.2103209096302151,0.2280808221185403,0.223168957637484,3.345123199842396,0.0144372284434217,0.0882641784977439
176,0.099151931939875,0.2566983974746535,0.1038759484290899,0.0171895616304602,0.21951921923935,0.2856860343621525,0.0699565753383156
177,0.683512288615336,0.2037792326508196,0.4514285098630758,0.5858693122364123,2.41494144986243,0.0519017382779571,0.1296693355276291
178,0.099151931939875,0.2815876585289942,0.0886909936889829,0.0226852849673953,2.616888956670641,0.1578044997608236,0.0513112565257559
179,0.099151931939875,0.1162418891970873,0.0797741276547135,0.0171895616304602,1.5656565169283334,0.0609763623455369,0.0255183017351244
180,1.1859409939828285,0.0538337534952433,0.4448279681601385,0.6162378061282829,0.953036276865509,0.2952691464401146,0.0268624335511647
181,1.1585417574427512,0.0915266266445968,1.001932107516081,0.7161805163860329,0.2404232026837911,0.101639624396194,0.0776222385601302
182,1.0311911626525645,0.0768940661572259,0.813088667717279,0.1761276192056022,0.4540361858616728,0.1842517918943491,0.0302461623956476
183,3.172528434927105,0.2396695004489146,0.85739713129446,1.0346157575050376,4.100809815014122,0.048071342522599,0.1136800265581912
184,0.099151931939875,0.3642664951315482,0.0836331793325776,0.0394160162623513,0.1867338482934195,0.2951539621593843,0.1036827573712942
185,0.247085299579655,0.0346813180429734,0.2120989118339317,0.3963529010081579,0.2274052497759606,0.0376611713894822,0.0086593971951659
186,0.099151931939875,0.0622167525860703,0.0836331793325776,0.024393948036107,0.0716843676000047,0.131477830351651,0.0084200397046659
187,0.099151931939875,0.2288213412383328,0.0886909936889829,0.0171895616304602,0.2245286045890446,0.4853367351483035,0.0549215578257561
188,2.337359811939993,0.1486317160150491,0.3524048056206489,0.0245502826374497,4.049439584539845,0.0146635309814888,0.0719022565450503
189,0.3444794125428845,0.0447295043985349,0.281500461416767,0.0263730997767772,0.1528340875465568,0.2462543224122788,0.0134293402166948
190,0.4511085528687064,0.3755855831212529,0.3144738522460507,0.2601960264228757,5.146136428718796,0.0462092786641738,0.1803653234052179
191,0.0943022782488216,0.0679069095775475,0.071964404858631,0.0314525819931652,4.066046604706548,0.1254872060839266,0.0544074559420467
192,0.1178541078737427,0.1289130729627203,0.1628706208066838,0.0684947347409099,0.4963920635727612,0.0288121524230524,0.0612706977714113
193,0.1504286278544415,0.1335101946232015,0.1220075584351839,0.0812304474030163,1.6316930937409546,0.0120633859209197,0.0393255005645785
194,0.0877537394447673,0.383696515905146,0.0872886161305764,0.0171895616304602,2.7694931024979947,0.295832572739892,0.2365875894453127
195,0.1530190876258959,0.4530190645658394,0.1367680416661137,0.024393948036107,1.909864085546337,0.3457411560833867,0.1139993287957766
196,0.142982438443457,0.0960963660462283,0.1069165098815979,0.024393948036107,0.6270736342939693,0.0287818178643652,0.0390694965835708
197,0.4367051342308943,0.0257211135966344,0.1842216830337243,0.1312623178901624,0.3188551914008479,0.0821833489339047,0.0082429514674147
198,0.596360249798042,0.1441275604655374,0.293459567437862,0.0200642162317883,0.691430259374078,0.119409987530526,0.047482630598998
199,1.758893780676178,0.1500493851552591,1.1513002871870817,0.4141441069961906,0.2781446417738829,0.0198173719712945,0.0410234383770019
200,1.3973840153815646,0.1309235272554787,0.3369553463053713,1.390679309502105,0.7872197173801163,0.0208554439035656,0.0904211865969189
201,0.8536747091023673,0.0821002427390766,0.2619758129804218,0.6116518820938104,0.917411648240863,0.2923420845785591,0.0456963400646289
202,0.0877537394447673,0.315470222393148,0.0847907875650385,0.0171895616304602,4.008127701026728,0.4901701329530629,0.2004945583308797
203,0.2424073780460705,0.1119619524750732,0.2051233455641018,0.024393948036107,6.127387642825829,0.0253918983529734,0.0547092523674935
204,0.1151652375741352,0.0856191199480662,0.0797741276547135,0.024393948036107,3.466028741264358,0.531579404489458,0.0643070572176528
205,0.0877537394447673,0.0725374364836597,0.071964404858631,0.0225747695740785,2.9531070315806343,0.12024318595868,0.0478694044658057
206,0.148794096200024,0.2335743534266356,0.1402649650918143,0.0219711505424704,4.093583506817572,0.0136741087793785,0.07175739303772
207,0.2028656897640277,0.0302318120728586,0.1093433709102505,0.0232057378244128,0.1036675056620646,0.0303725437282997,0.009007103662603
208,0.2249916272743095,0.0257211135966344,0.1812279009828167,0.0228691401508178,0.0549333501785207,0.0717629735467204,0.0084200397046659
209,0.297616855245312,0.1279037356788166,0.1091612203381778,0.0226970792364802,2.0300613958333766,0.1759213460922188,0.0362783925291894
210,0.1218944939358581,0.2601667356128445,0.0797741276547135,0.014375042877021,2.093248610786736,0.0371159577647636,0.07899781218554
211,0.1451923081225206,0.0257211135966344,0.1138425663448693,0.0483135886107113,0.2608893597007176,0.0178803665206947,0.0094021205066981
212,0.1384857299311508,0.2415726295501798,0.1052977809086265,0.024393948036107,0.0688597109346795,0.043474138774764,0.0280819022024077
213,0.099151931939875,0.3793916308771685,0.0836331793325776,0.014375042877021,1.212821813236564,0.5002626460649486,0.1010574938567204
214,0.0943022782488216,0.0339884101912019,0.0797741276547135,0.024393948036107,0.1056816555737663,0.0196495014264661,0.0082005370655822
215,0.1128218735142101,0.2656487000552687,0.11342978799807,0.0171895616304602,0.4721420512741809,0.0268803940583898,0.079089474101798
216,0.6672771776833062,0.2371757225981554,0.8502696188152591,0.2742244168267127,6.99160667435533,0.0478631862228217,0.0833030823574661
217,0.6357350597430442,0.3600428016928589,0.3892099121804172,0.3540625161340933,0.6893679505537642,0.0146635309814888,0.1094029265228671
